,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
6662,MACY'S LAKESIDE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040099568,30.00365,-90.15676
16984,WALGREEN DRUG STORE 5472,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056318104,30.02127,-90.25692
24130,MACKENZIE TRANSITION LLC - MACKENZIE COMPANY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000794490,30.56736,-89.87985
28545,SUPERIOR LABOR SERVICES-BARGE MAINTENANCE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020742311,29.59867,-90.69834
30605,BIG WHEELS TRUCK RECONDITIONERS LLC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070516310,30.48635,-90.51644
52944,VALERO REFINING MERAUX LLC MERAUX REFINERY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000448837,29.930278,-89.943889
61993,TRUSSCO INC - FOURCHON TRANSFER FACILITY - WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070490599,29.12121,-90.20536
64938,OCHSNER CLINIC FOUNDATION - OCHSNER MEDICAL CENTER,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013949825,29.96271,-90.14478
12960,"HIRED TRUCKS, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110003347361,30.308266,-89.840712
18256,THOMA-SEA MARINE CONSTRUCTORS LLC - HOUMA FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110027225483,29.57253,-90.69722
26292,BAY LTD,12,,http://echo.epa.gov/detailed-facility-report?fid=110039151903,29.8314,-90.05759
30742,CAJUN CUTTERS INC - OILFIELD EQUIPMENT MAINTENANCE & REPAIR,12,,http://echo.epa.gov/detailed-facility-report?fid=110001252876,29.5784,-90.71245
35091,HERCULES OFFSHORE INC.,12,,http://echo.epa.gov/detailed-facility-report?fid=110003349724,29.569143,-90.724825
39715,TNT LOGISTICS NORTH AMERICA,12,,http://echo.epa.gov/detailed-facility-report?fid=110013289244,30.515381,-90.423452
44392,ALLIED SHIPYARD INC GOLDEN MEADOW FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110006018638,29.35606,-90.25094
65549,WINN-DIXIE - HAMMOND DISTRIBUTION CENTER AND DAIRY 9015,12,,http://echo.epa.gov/detailed-facility-report?fid=110000753435,30.504477,-90.512802
48619,HARD ROCK MARINE SERVICE LLC,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001937110,29.690984000000004,-90.096405
31680,OCHSNER MEDICAL CENTER - KENNER LLC,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003283517,30.02322,-90.27294
51161,PLAQUEMINES PARISH GOVERNMENT - EMPIRE SHIPYARD,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011142094,29.386886,-89.600061
48030,PLAQUEMINES PARISH GOVERNMENT- BURAS BOAT HARBOR,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064631885,29.35301,-89.53566
