,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
9553,C&C MARINE & REPAIR LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110009581791,29.86702,-90.01552
43839,TOCA GAS PLANT,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000530186,29.86595,-89.83355
10008,RAIN CII CARBON LLC - CHALMETTE CALCINING PLANT,7,4.0,http://echo.epa.gov/detailed-facility-report?fid=110012818497,29.937590000000004,-89.979599
8186,GULF ISLAND FABRICATION INC - EAST YARD & WEST YARD & NORTH YARD,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012382803,29.54296,-90.69774
3655,CHALMETTE REFINING LLC,4,3.0,http://echo.epa.gov/detailed-facility-report?fid=110045634774,29.936411,-89.972954
20835,AMERICAN SUGAR REFINING INC,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009575762,29.952743,-89.99925
45736,TARGA MIDSTREAM SERVICES - VENICE GAS PROCESSING PLANT,0,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000545517,29.238103,-89.386139
35252,JOTUN PAINTS INC,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110011855359,29.835924,-90.00131400000002
1243,SUPERIOR SHIPYARD & FABRICATION INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110033654668,29.3487,-90.24816
3252,CCI PORT NICKEL LLC - PORT NICKEL,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064520031,29.862595,-89.971049
4038,BOURG DRY DOCK & SERVICE CO,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003321245,29.572893,-90.59519
5618,TENNESSEE GAS PIPELINE CO #527,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007291484,29.5174,-89.72881
5693,CUT OFF FIELD PRODUCTION FACILITY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110014438037,29.53076,-90.31202
6108,COMPRESSOR STATION 524,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007037385,29.21664,-90.21794
11306,BOLLINGER FOURCHON LLC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008393452,29.12703,-90.21505
18486,SHELL OFFSHORE INC VENICE TERMINAL,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007368552,29.26981,-89.35359
22271,DIAMOND FIELD FACILITY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043291201,29.547778000000005,-89.81611099999998
25015,VEOLIA WATER NORTH AMERICA OPERATING SERVICES LLC - CHALMETTE FACILITY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007007826,29.938228,-89.983029
30817,HOBSON GALVANIZING INC - BELLE CHASSE FACILITY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000448613,29.84316,-90.03898000000002
35897,ENBRIDGE PIPELINES LLC - GLORIA COMPRESSOR STATION,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110033657326,29.72774,-90.00235
