REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110008749667,BUFFALO WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008749667,45.115359999999995,-93.89093000000001
110011113794,BENTON UTILITIES WWTP,10,,http://echo.epa.gov/detailed-facility-report?fid=110011113794,45.691025,-94.169712
110011113543,ASPEN HILLS WWTF,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011113543,45.3387,-93.64975
110020705272,PROGRESSIVE CONTRACTORS,9,,http://echo.epa.gov/detailed-facility-report?fid=110020705272,45.21385,-93.60204
110008677477,LANDWEHR CONSTRUCTION INC,6,,http://echo.epa.gov/detailed-facility-report?fid=110008677477,45.51497,-94.15732
110021311659,COLD SPRING WWTP,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021311659,45.458940000000005,-94.41811
110008808932,COKATO WWTP,4,,http://echo.epa.gov/detailed-facility-report?fid=110008808932,45.09089,-94.16462
110003742237,WATERTOWN WWTP,4,,http://echo.epa.gov/detailed-facility-report?fid=110003742237,44.96983,-93.84246999999999
110006650481,BECKER WWTP,4,,http://echo.epa.gov/detailed-facility-report?fid=110006650481,45.393692,-93.862648
110002320747,XCEL ENERGY - MONTICELLO GENERATING PLT,4,,http://echo.epa.gov/detailed-facility-report?fid=110002320747,45.32627,-93.84796
110006738879,BIG LAKE WWTP,2,,http://echo.epa.gov/detailed-facility-report?fid=110006738879,45.303779999999996,-93.74984
110006738511,LINWOOD TERRACE CO,2,,http://echo.epa.gov/detailed-facility-report?fid=110006738511,45.36416,-93.10993
110070561066,35W NORTH MNPASS DESIGN BUILD,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070561066,45.158910999999996,-93.17298199999999
110000737089,MONTICELLO WWTP,1,,http://echo.epa.gov/detailed-facility-report?fid=110000737089,45.297940000000004,-93.77597
110008808549,CLEAR LAKE/CLEARWATER WWTP,1,,http://echo.epa.gov/detailed-facility-report?fid=110008808549,45.42194,-94.02329
110008677912,SAINT JOHN'S UNIVERSITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110008677912,45.58703,-94.39284599999999
110003814953,SAINT CROIX FORGE INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110003814953,45.25285,-93.0012
110041043652,DELANO WWTP,1,,http://echo.epa.gov/detailed-facility-report?fid=110041043652,45.05195,-93.78454
110006794683,OTSEGO EAST WWTP,1,,http://echo.epa.gov/detailed-facility-report?fid=110006794683,45.232112,-93.536775
110008808380,PLAISTED COMPANIES INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110008808380,45.3433,-93.56311
