,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
11563,VEOLIA ES TECHNICAL SOLUTIONS,12,8.0,http://echo.epa.gov/detailed-facility-report?fid=110000322133,40.560538,-74.520639
2378,CHEMOURS CHAMBERS WORKS,12,7.0,http://echo.epa.gov/detailed-facility-report?fid=110007970142,39.682362,-75.49137900000002
599,IMTT BAYONNE,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110063596274,40.655996,-74.103049
1524,KERRY INGREDIENTS & FLAVOURS,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000868856,40.628279,-74.319298
34014,CMIC CMO USA CORPORATON,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110032574042,40.326269,-74.48087199999998
3423,CLEAN EARTH OF NORTH JERSEY,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000492002,40.738726,-74.112656
16759,ADVANCED REMEDIES INC,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110029595365,40.47669000000001,-74.496113
18968,AQUESTIVE THERAPEUTICS INC.,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110040276652,40.6319,-74.50805
27524,BOARDWALK REGENCY CORPORATION,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110015099775,39.354719,-74.435325
57523,SIGNATURE FLIGHT SUPPORT @ MORRISTOWN MUNICIPAL AIRPORT,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110007930613,40.795626,-74.42490500000002
61326,CHRIST HOSPITAL,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110004160531,40.735273,-74.049819
63434,LIFETIME FIBERGLASS POOLS (FORM: WATER WORLD),12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110001546355,39.61419,-74.77793
64217,ROBERT WOOD JOHNSON UNIV HOSPITAL @ RAHWAY,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110032721482,40.612503,-74.29255
2692,COMP SOLUTIONS & SERVICES,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110067422499,39.66359,-75.09325
4957,GERRESHEIMER MOULDED GLASS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000559501,39.407778,-75.034444
5624,STEROID LABORATORY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004255494,39.85507,-74.94856999999998
6861,THE ATLANTIC CLUB,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110054850121,39.35114,-74.45042
7589,ASSET RECOVERY SPECIALISTS INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070121805,39.770667,-75.354389
9151,WEISS-AUG CO,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001142344,40.818404,-74.344981
9318,AUROLIFE PHARMA LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006088125,40.361466,-74.49641899999997
