,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
19756,"ENVIROTECH SERVICES, INC.",10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070244874,44.33614,-120.89218
6325,CHEMICAL WASTE MANAGEMENT OF THE NW,6,,http://echo.epa.gov/detailed-facility-report?fid=110002059904,45.61513,-120.23382
16876,NIC INDUSTRIES INC,5,,http://echo.epa.gov/detailed-facility-report?fid=110004800564,42.43105,-122.87031
20052,TORTOISE TRANSPORT CO AT RIVERSIDE DIESE,5,,http://echo.epa.gov/detailed-facility-report?fid=110070664372,42.2026,-121.78849
15021,INDUSTRIAL OIL,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004791191,42.193886,-121.775157
700,"ERICKSON, INC.",2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070122564,42.37619,-122.88156
2491,THERMO FISHER SCIENTIFIC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045987688,44.084947,-121.283264
9570,"ANM, INC",2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070122565,42.33339,-122.88197
10390,SUTERRA,2,,http://echo.epa.gov/detailed-facility-report?fid=110040447905,44.114175,-121.277139
13012,ASH GROVE CEMENT COMPANY,2,,http://echo.epa.gov/detailed-facility-report?fid=110017417776,44.5428,-117.4218
4529,ECBLEND FLAVORS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070122532,42.32709000000001,-122.89931
8285,NORTHLAND FURNITURE,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000488749,44.05101,-121.29579
8401,JELD WEN INCORPORATED,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000601536,42.51143,-121.88196
15595,SICAMORE SEMICONDUCTOR,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000901383,44.046384,-121.328113
2018,WB&D TECHNOLOGIES INCORPORATED,1,,http://echo.epa.gov/detailed-facility-report?fid=110000816662,44.65582,-121.13275
2313,SMAF ENVIRONMENTAL,1,,http://echo.epa.gov/detailed-facility-report?fid=110070225271,44.321024,-120.876372
4311,SAPA EXTRUSIONS THE DALLES CAST HOUSE,1,,http://echo.epa.gov/detailed-facility-report?fid=110063630977,45.620919,-121.206139
6617,WALMART SUPERCENTER #2069,1,,http://echo.epa.gov/detailed-facility-report?fid=110046404066,42.31055,-122.85451
6802,JOHN DAY DAM USACE,1,,http://echo.epa.gov/detailed-facility-report?fid=110000816733,45.7123,-120.6894
11581,SAWTEK BEND,1,,http://echo.epa.gov/detailed-facility-report?fid=110004807022,44.09234,-121.3088
