,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
56967,MOMENTIVE PERFORMANCE MATERIALS SILICONES,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000324435,42.817954,-73.661381
75947,PERRIGO NY,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000876419,40.842,-73.89976
63200,COUNTRY LIFE,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110019260663,40.806656,-73.256141
71348,HEARTLAND AUTOMOTIVE SERVICES INC DBA JIFFY LUBE,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110060158984,40.80174,-72.86442
92126,ELMHURST HOSP-79-01 BROADWAY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009468860,40.744145,-73.88553
118351,AIRCRAFT FINISHING CORP,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000809518,40.71842,-73.336444
136441,W W PATENAUDE SONS INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110019167195,42.912534,-73.68180500000003
12274,STAR SERVICE AUTO REPAIR,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110019174506,40.754175,-73.927295
14905,ADVANCED WASTE & WATER TECHNOLOGY INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064382458,40.72157,-73.42125
18413,JET HARDWARE MANUFACTURING CORP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004556034,40.65509,-73.89638000000002
27321,MTA NYCT-WHITE PLAINS LINE BENTS 64-370 2 5,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055064193,40.813099,-73.90865699999998
41810,SAVENERGY INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110066947665,40.73531,-73.60441999999998
49058,BRONX COUNTY COLLISION INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004519799,40.87681,-73.83784
49368,ACTION FINISHING GROUP LTD,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000808145,40.68443900000001,-73.406111
59116,WINNER PRESS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004554367,40.745615,-73.9315
107906,SIGNS & DECAL CORPORATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000880814,40.71832,-73.93703000000002
108568,TRIPLE CITIES METAL FINISHING CORPORATIO,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012708276,42.10322,-75.82979
128299,ULTRA FLEX PKG CORP-975 ESSEX ST,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000809046,40.660608,-73.87521
128943,N Y C CLEANERS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004403039,40.68267,-73.97958
131958,HOME DEPOT #HD1255,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004556597,40.752968,-73.910505
