,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1014,CONEY ISLAND WATER POLLUTION CONTROL PLANT,13,5.0,http://echo.epa.gov/detailed-facility-report?fid=110004332464,40.589682,-73.933184
11986,NEWBURGH (C) WWTP,13,5.0,http://echo.epa.gov/detailed-facility-report?fid=110002044412,41.49419,-74.00799
63966,HAMMOND (V) STP,13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110009828446,44.451472,-75.686833
132975,BARONI RECYCLING NORTH INC,13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110055638145,42.47911,-73.79507
33254,SUFFERN (V) STP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110006621496,41.112944,-74.15772199999998
47562,WARDS ISLAND WATER POLLUTION CONTROL PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110042069123,40.787528,-73.922889
83158,LOCAL OCEAN LLC,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110019800189,42.22809,-73.78501
92712,SARATOGA CO SEWER DIST #1 WWTP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110057441415,42.881472,-73.689222
96522,NYCDEP - RED HOOK WPCP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110002044270,40.705,-73.98441700000002
106215,CITY OF OGDENSBURG WASTEWATER TREATMENT PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000709207,44.7055,-75.487972
112024,ROUTE 7 USED AUTO PARTS,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110064247701,42.84741,-73.44605
114061,HUNTS POINT WATER POLLUTION CONTROL PLANT,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110013300472,40.803694,-73.885083
117523,FRED'S USED AUTO PARTS,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110056155985,43.43032,-76.53565
121640,NYCDEP - BOWERY BAY WPCP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000915172,40.778405,-73.89459000000002
2476,NYC-DEP NORTH RIVER WPCP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110041182993,40.821338,-73.958012
3771,HAVERSTRAW QUARRY AND ASPHALT PLANT,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009829784,41.180194,-73.955167
4610,LAFARGE BUILDING MATERIALS INC,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110056973182,42.49756,-73.813652
6499,OCEAN BEACH (V) STP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006702522,40.647528,-73.160889
9065,WESTCHESTER CO OF - YONKERS JOINT WASTE WATER TREATMENT PLANT,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110039562327,40.91927800000001,-73.909278
12725,BROCKWAY PLACE TRANSFER STATION,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110034174532,41.03584,-73.75399999999998
