,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
115221,AVERY DENNISON INFORMATION & BRAND MANAGEMENT DIV,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005986996,41.054754,-73.948264
8313,SI GROUP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000324382,42.860644,-74.025053
17313,ONEIDA COUNTY WATER POLLUTION CONTROL PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000555612,43.106249,-75.212631
38472,NYC-DOC - RIKERS ISLAND,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110019744375,40.789585,-73.884265
84899,BOWLINE POINT GENERATING STATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000582352,41.204139,-73.965278
2476,NYC-DEP NORTH RIVER WPCP,12,,http://echo.epa.gov/detailed-facility-report?fid=110041182993,40.821338,-73.958012
17035,HIGHLAND STONE,12,,http://echo.epa.gov/detailed-facility-report?fid=110013670018,41.366212,-74.103616
56967,MOMENTIVE PERFORMANCE MATERIALS SILICONES,12,,http://echo.epa.gov/detailed-facility-report?fid=110000324435,42.817954,-73.661381
95084,LOVETT GENERATING STATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110000739915,41.2565,-73.9801
106371,NYS PSYCHIATRIC INSTITUTE,12,,http://echo.epa.gov/detailed-facility-report?fid=110019827874,40.84308,-73.94398000000002
108150,VILLAGE VIEW HOUSING,12,,http://echo.epa.gov/detailed-facility-report?fid=110001603015,40.72492,-73.98725
111160,ROUTE 28 QUARRY,12,,http://echo.epa.gov/detailed-facility-report?fid=110019159630,41.966071,-74.064879
132119,CARTHAGE ENERGY COGEN FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110019421017,43.983428,-75.630499
125251,NYC-HH - HARLEM HOSPITAL,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009470116,40.8143,-73.940617
145027,NAP INDUSTRIES INC,9,,http://echo.epa.gov/detailed-facility-report?fid=110000882787,40.70131,-73.96359
73656,BAY PARK SEWAGE TREATMENT PLANT,8,,http://echo.epa.gov/detailed-facility-report?fid=110000719991,40.632278,-73.663111
141946,NATIONAL GRID - NORTHPORT POWER STATION,7,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000582398,40.923488,-73.342561
75266,BLACK RIVER ELECTRIC GENERATING FACILITY,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008035704,44.036668,-75.77170799999998
16787,NEW YORK METHODIST HOSPITAL,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000807789,40.66831,-73.97927
85821,JAMIE TOWERS,4,,http://echo.epa.gov/detailed-facility-report?fid=110010624404,40.82058,-73.85257
