,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
13163,SOUTHERN WOOD TREATMENT CO INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000591066,38.03039,-84.24084
11650,CENTURY ALUMINUM OF KENTUCKY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000380917,37.944999,-86.787778
228,AK STEEL ASHLAND WORKS - COKE PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110009937738,38.495556,-82.66555600000002
10143,CENTURY ALUMINUM SEBREE LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110038162118,37.6569,-87.5006
13511,NORTHERN KENTUCKY UNIVERSITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110006497727,39.039603,-84.465734
30959,AMERICAN FUJI SEAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110000883615,37.82477100000001,-85.43001
31580,WESTLAKE PVC CORPORATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110000552599,37.045833,-88.35055600000003
8404,"SAFETY-KLEEN SYSTEMS, INC. -  SMITHFIELD RECYCLE CENTER",11,,http://echo.epa.gov/detailed-facility-report?fid=110000377967,38.43196,-85.23487
30906,CENTRAL KY PROCESSING,10,,http://echo.epa.gov/detailed-facility-report?fid=110000379340,38.01376,-84.43982
2389,"EVERGREEN AES FOR CH ROBINSON COMPANY, INC AT EXIT 42 ON I-24",9,,http://echo.epa.gov/detailed-facility-report?fid=110070631090,37.022591,-88.011614
29450,COMMERCIAL SPECIALTY TRUCK HOLDINGS LLC,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110003220871,38.37779000000001,-84.3021
10149,DHL EXPRESS,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110016720020,39.03026,-84.6579
24487,CUMBERLAND PRODUCTS INC,8,,http://echo.epa.gov/detailed-facility-report?fid=110003255343,37.59494,-85.76760999999998
2662,AVANTOR PERFORMANCE MATERIALS,7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110056954112,38.229722,-84.2525
1277,STAUFFER CHEMICAL CO,7,,http://echo.epa.gov/detailed-facility-report?fid=110042037729,38.200667,-85.87079
17619,TRI COUNTY WOOD PRESERVING INC,7,,http://echo.epa.gov/detailed-facility-report?fid=110006015784,36.99579,-84.10132
881,FICOSA N AMERICA CORP,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000377887,38.22504,-85.25737
11894,PMC ORGANOMETALLIX INC.,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000379563,38.685954,-85.146363
958,UNIVERSITY OF LOUISVILLE HOSPITAL,6,,http://echo.epa.gov/detailed-facility-report?fid=110041672730,38.24859,-85.745
1845,"TOYOTA BOSHOKU KENTUCKY, LLC",6,,http://echo.epa.gov/detailed-facility-report?fid=110006754645,37.78387,-84.86511999999998
