REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110007768406,LANSDALE BORO STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007768406,40.256954,-75.287224
110070099976,GULPH ROAD ELEMENTARY SCHOOL,12,,http://echo.epa.gov/detailed-facility-report?fid=110070099976,40.107133000000005,-75.37298
110039768132,WHITEMARSH STP,10,,http://echo.epa.gov/detailed-facility-report?fid=110039768132,40.08005,-75.27922
110000337797,CRYSTAL INC-PMC,9,,http://echo.epa.gov/detailed-facility-report?fid=110000337797,40.25408,-75.28829
110000745007,ARCELORMITTAL PLATE LLC CONSHOHOCKEN FACILITY,9,,http://echo.epa.gov/detailed-facility-report?fid=110000745007,40.090953999999996,-75.31707
110010985835,JOE MATTERO RECYCLING LANSDALE FAC,9,,http://echo.epa.gov/detailed-facility-report?fid=110010985835,40.25029,-75.28419
110063847360,TOTAL TURF GOLF SVC - 601/602 OFFICE CTR DR,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110063847360,40.14475,-75.17563
110009162226,EUREKA WWTP,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009162226,40.23619,-75.1929
110000925492,MONTGOMERY CHEM LTD/CONSHOHOCKEN,8,,http://echo.epa.gov/detailed-facility-report?fid=110000925492,40.086408,-75.314992
110000337092,PEPSI COLA BOTTLING ROOSEVELT BLVD PLT,8,,http://echo.epa.gov/detailed-facility-report?fid=110000337092,40.10395,-75.00227
110001064721,E NORRITON PLYMOUTH /NORRISTOWN,7,,http://echo.epa.gov/detailed-facility-report?fid=110001064721,40.1076,-75.32525
110039759856,NORRISTOWN MUNI STP,7,,http://echo.epa.gov/detailed-facility-report?fid=110039759856,40.110701,-75.33886899999999
110000942623,AMBLER BORO MS4 UA,7,,http://echo.epa.gov/detailed-facility-report?fid=110000942623,40.15504,-75.22074
110060004445,ACADEMY OF THE NEW CHURCH STP,7,,http://echo.epa.gov/detailed-facility-report?fid=110060004445,40.125844,-75.053496
110012714875,JAMISONS USED AUTO PARTS,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012714875,40.090509999999995,-75.33394
110010974080,CHAPEL HILL WWTP,6,,http://echo.epa.gov/detailed-facility-report?fid=110010974080,40.159732,-75.059051
110012413076,UPPER MORELAND HATBORO JT SEW AUTH/WILLOW GROVE,5,,http://echo.epa.gov/detailed-facility-report?fid=110012413076,40.156925,-75.108025
110008996088,SWEET OVATIONS LLC/TOMLINSON RD,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008996088,40.10475,-75.01579
110039747272,PARK CREEK STP,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039747272,40.21931,-75.15951
110007746519,CONSHOHOCKEN BORO AUTH,4,,http://echo.epa.gov/detailed-facility-report?fid=110007746519,40.07356,-75.29508
