,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
75412,"LORAINE STP, VILLAGE OF",13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010829782,40.1517,-91.2233
84089,CITY OF QUINCY WASTEWATER TREATMENT FACILITY,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000704113,39.901389,-91.416667
97902,JBS/SWIFT PORK CO,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000439623,39.99379,-90.404577
97927,SULLIVAN STP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009735180,39.5933,-88.5967
442,"JOLIET WEST STP, CITY OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018290026,41.476105,-88.16749399999998
1538,CREVE COEUR WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000731478,40.632236,-89.620283
2523,T J APARTMENTS STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009985579,39.88,-91.376667
7328,"SALUKI HOMES, LLC STP",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006678871,37.70489,-89.19502
10652,GALVA SOUTHWEST STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056003131,41.1633,-90.0517
11434,"JOLIET EASTSIDE STP, CITY OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009689756,41.50594,-88.09061
13188,"ROCKFORD, CITY OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018139110,42.26783,-89.08795
15071,GIRARD WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009988111,39.4467,-89.7967
15211,"PRINCETON STP, CITY OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006645121,41.3817,-89.4872
15837,"RANKIN STP, VILLAGE OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055249137,87.875,-40.375
16915,"BENLD STP, CITY OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006768284,39.0781,-89.8142
17623,"LASALLE EAST SIDE WWTP, CITY OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110044898135,41.343611,-89.079167
18242,FOX RIVER WATER RECLAMATION DIST,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000708878,42.01511,-88.27356999999998
19448,DEER RIDGE SUBDIVISION STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006679451,40.484167,-89.093333
19778,WEST CHICAGO REGIONAL WASTEWATER TREATMENT PLANT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010642894,41.894812,-88.203227
20911,"BLUE MOUND STP, VILLAGE OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018188600,39.706694,-89.10669399999998
