,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
22887,ZEGERS INC,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000917795,41.591076,-87.54334899999998
37333,MIDWEST SANITARY SERVICE INC,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110001347631,38.86751,-90.10418
14858,JOHNSON PAINTING & SANDBLASTING,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000888852,41.52401,-90.41463
16060,SOUTHERN ILLINOIS UNIVERSITY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064128162,37.708289,-89.234369
21912,ENGINEERED PLASTIC COMPONETS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000498998,40.314129,-88.19893499999998
29144,NATURAL GAS PIPELINE CO OF AMERICA,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001800551,41.506035,-88.192748
30572,MATLACK INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009373579,41.64037,-87.72318
54937,PEORIA DISPOSAL CO,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000438143,40.721221,-89.66148100000002
55553,HELIGEAR ACQUISITION CO DBANORTHSTAR AEROSPACE (CHICAGO) INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000899608,41.76111,-87.77223000000002
56174,SOLVAY - UNIVERSITY PARK PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000433175,41.460542,-87.723107
64426,EPIWORKS INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002350660,40.159849,-88.271438
71723,EMCO CHEMICAL DISTRIBUTORS INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110025170204,42.3204,-87.84707
89683,VELOCITY SERVICES LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110043221947,38.69051,-90.14079
93306,CIRCUIT ENGINEERING LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001380096,42.002394,-87.965439
6105,PROTESTANT MEMORIAL MED CTR,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110054813617,38.55053,-90.02144
11699,ILLINOIS CENTRAL RR/SPCC ONLY-REQUIRED,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002407155,41.570507,-87.657957
60144,PLAYFIELD CLEANERS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005921477,41.66145,-87.75431800000001
909,J & M PLATING CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000437279,42.214752,-89.08410500000002
1219,ADM CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000438107,40.676479,-89.605949
1718,KCBX TERMINALS CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000434316,41.696772,-87.547591
