,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
2880,HYDROCARBON RECYCLERS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000613328,37.729263,-97.319216
4685,KANSAS STATE UNIVERSITY DEPARTMENT OF AGRONOMY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000793286,39.191511,-96.583266
18619,TWIN CREEK ENVIRONMENTAL LLC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110059770136,38.7411,-94.94009
26359,CRESTWOOD INC.,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017561404,38.76897,-97.60159
4084,BUZZI UNICEM USA,12,,http://echo.epa.gov/detailed-facility-report?fid=110017554341,37.21158300000001,-95.6783
9581,SYT USA INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110054885228,37.9304,-97.89848
11544,GREAT BEND INDUSTRIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110011247720,38.346885,-98.849859
11698,KUHLMAN DIECASTING CO.,12,,http://echo.epa.gov/detailed-facility-report?fid=110002075646,38.855316,-94.66747
12887,ERMAN CORP.,12,,http://echo.epa.gov/detailed-facility-report?fid=110001369493,39.06881,-94.74159
14290,TRACTOR SUPPLY COMPANY #1508,12,,http://echo.epa.gov/detailed-facility-report?fid=110059770163,37.98936,-100.833098
21008,LOWEN CORP.,12,,http://echo.epa.gov/detailed-facility-report?fid=110031387862,38.06736,-97.86955
21557,WEBSTER COMBUSTION TECHNOLOGY LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110017611468,37.243073,-96.955413
22690,UNIVAR SOLUTIONS USA INC.,12,,http://echo.epa.gov/detailed-facility-report?fid=110000445448,39.09493,-94.70446
25067,STEEL FABRICATIONS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110009573309,38.86130900000001,-99.316713
25815,"CHEMICAL WASTE MGMT., INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110000613337,37.84547,-97.18882
27164,ESCR AN OPERATING UNIT OF YRC ENTERPRISE SERVICES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110003210338,38.86476,-94.83442
30356,TEX-OK-KAN OIL FIELD SERVICES LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110011457789,37.98478,-100.88342
30359,SIGNIFY NORTH AMERICA CORP.,12,,http://echo.epa.gov/detailed-facility-report?fid=110000446884,38.76533,-97.61307
34056,CUSTOM METAL FABRICATORS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110003162014,38.68185,-96.929541
35736,WALGREEN DRUG STORE #7817,12,,http://echo.epa.gov/detailed-facility-report?fid=110056316124,37.76603,-100.03285
