REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000575182,LOGAN GENERATING CO LOGAN GENERATING PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000575182,39.791579999999996,-75.40751
110030742819,GLOUCESTER TERMINALS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110030742819,39.89751,-75.12616
110010354810,WEST DEPTFORD ENERGY STATION,4,9.0,http://echo.epa.gov/detailed-facility-report?fid=110010354810,39.837309999999995,-75.22458
110006086528,WHEELABRATOR GLOUCESTER RESOURCE RECOVERY FACILITY,4,9.0,http://echo.epa.gov/detailed-facility-report?fid=110006086528,39.873611,-75.138225
110001538881,CAMDEN CNTY RESOURCE RECOVERY ASSOC,4,5.0,http://echo.epa.gov/detailed-facility-report?fid=110001538881,39.9094,-75.1167
110000321125,JOHNSON MATTHEY INC @ MID ATLANTIC IND PK,2,6.0,http://echo.epa.gov/detailed-facility-report?fid=110000321125,39.81925,-75.2045
110002092011,GEORGIA PACIFIC GYPSUM LLC,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002092011,39.931776,-75.129552
110001544749,THE EGGO CO,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001544749,39.6807,-74.882952
110046445548,EAGLE POINT POWER GENERATION,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110046445548,39.8714,-75.1558
110000321189,PAULSBORO ASPHALT REFINERY,1,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000321189,39.840932,-75.22620500000001
110064518543,ASTRAL DIAGNOSTICS INC,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064518543,39.829159999999995,-75.21538100000001
110016765696,LABREA BAKERY,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110016765696,39.7625,-75.372778
110000321367,GLACIER GARLOCK BEARINGS LLC DIV OF ENPRO,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000321367,39.829282,-75.196396
110000865573,COOPER HOSPITAL UNIV MED CTR,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000865573,39.941375,-75.117468
110055586003,WILLIAM J JONES & SONS INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055586003,39.929567,-75.12597
110000321456,CAMDEN COGENERATION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000321456,39.918221,-75.11814
110015097296,ELKINS-SINN INC.,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015097296,39.91438,-74.96675
110002052108,GLOUCESTER CNTY UTIL AUTH STP,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002052108,39.838056,-75.226667
110001527802,EP HENRY CORP WOODBURY PLANT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001527802,39.85045,-75.14161999999999
110015062206,CONECTIV POWER INC MICKLETON GENERATING STATION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015062206,39.812591999999995,-75.249786
