,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
12197,TRU-VISION DBA CAMPUS CLEANERS,12,,http://echo.epa.gov/detailed-facility-report?fid=110009556701,39.6785,-104.96676
19370,LOWRY AIR FORCE BASE,12,,http://echo.epa.gov/detailed-facility-report?fid=110022513957,39.720437,-104.893145
37886,HERITAGE-CRYSTAL CLEAN LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110044804815,39.792079,-104.945148
21546,POWER ENGINEERING,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110054142067,39.6699,-104.9928
23506,APP-UNIPATH LLC,4,,http://echo.epa.gov/detailed-facility-report?fid=110002970474,39.67738,-104.91779
53710,ENGLEWOOD POST ACUTE AND REHABILITATION,4,,http://echo.epa.gov/detailed-facility-report?fid=110064377525,39.65205,-104.97944
13289,DENVER PUBLIC SCHOOLS  VEHICLE MAINT.,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009560233,39.7275,-105.02212
61353,COLORADO LABEL AND PACKAGING,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070431215,39.77141,-104.92529
6624,KAISER PERMANENTE-STAPLETON SUPPORT SERVICES,3,,http://echo.epa.gov/detailed-facility-report?fid=110002985253,39.77868,-104.85982
25181,RED CARPET CLNRS,3,,http://echo.epa.gov/detailed-facility-report?fid=110001428394,39.57853,-105.07283
26939,JUNIPER VILLAGE - THE SPEARLY CENTER,3,,http://echo.epa.gov/detailed-facility-report?fid=110064376955,39.75843,-105.01341
50963,SAFETY KLEEN CORP  ENGLEWOOD BRANCH,3,,http://echo.epa.gov/detailed-facility-report?fid=110000621480,39.66563,-105.01104
52880,AUTUMN HEIGHTS,3,,http://echo.epa.gov/detailed-facility-report?fid=110064018254,39.659914,-105.025157
54477,PRESBYTERIAN ST LUKES,3,,http://echo.epa.gov/detailed-facility-report?fid=110002397629,39.74606,-104.96681
8233,ROCKY MOUNTAIN ORTHODONTICS,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002963160,39.74002,-104.99618
41480,UPSHER-SMITH LABORATORIES,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000887942,39.70991,-104.99239
46862,WURTH LOUIS & COMPANY,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110066945783,39.782113,-104.86592
6085,MELY CLEANERS,2,,http://echo.epa.gov/detailed-facility-report?fid=110044929245,39.65277,-104.98295
8924,ARDCO CORPORATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110000859349,39.77284,-104.89172
9779,DENVER METAL FINISHING,2,,http://echo.epa.gov/detailed-facility-report?fid=110000466950,39.77639,-104.95041
