REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110039592250,EXCEL GARDEN PRODUCTS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039592250,45.63637,-122.76796000000002
110044989983,SOLOPOWER SYSTEMS,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110044989983,45.626584,-122.74081899999999
110070664371,LKQ FOSTER AUTO PARTS INC,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070664371,45.419470000000004,-122.46297
110043973484,TARR,6,,http://echo.epa.gov/detailed-facility-report?fid=110043973484,45.574185,-122.635287
110000487125,EAST SIDE PLATING PLANTS 1 2 3,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000487125,45.462129,-122.63592299999999
110004791360,TOTAL RECLAIM,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004791360,45.570254999999996,-122.60213300000001
110032744127,TCI AMERICA,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110032744127,45.617973,-122.767936
110000487660,OWENS-BROCKWAY GLASS CONTAINER PLANT 21,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000487660,45.56333,-122.56461999999999
110004804249,TCI OREGON RESEARCH CENTER,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004804249,45.62028,-122.77236
110070260255,ARENT MACHINERY CO,3,,http://echo.epa.gov/detailed-facility-report?fid=110070260255,45.40729,-122.52468
110000894523,SHERWIN-WILLIAMS PRODUCT FINISHES,3,,http://echo.epa.gov/detailed-facility-report?fid=110000894523,45.574282000000004,-122.60438
110004780531,LEGACY EMANUEL MEDICAL CENTER,3,,http://echo.epa.gov/detailed-facility-report?fid=110004780531,45.5442,-122.6695
110014190721,ON SEMICONDUCTOR,3,,http://echo.epa.gov/detailed-facility-report?fid=110014190721,45.524721,-122.426083
110022434720,WASTEXPRESS,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022434720,45.6065,-122.76635
110000850400,OREGON HEALTH SCIENCES UNIVERSITY,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000850400,45.497135,-122.685903
110004800341,TRUAX HARRIS ENERGY SWAN ISLAND CARDLOCK,2,,http://echo.epa.gov/detailed-facility-report?fid=110004800341,45.5593,-122.70073000000001
110037819956,TARGET STORE 2523,2,,http://echo.epa.gov/detailed-facility-report?fid=110037819956,45.57714,-122.56513400000001
110004797765,PYXIS LABS,2,,http://echo.epa.gov/detailed-facility-report?fid=110004797765,45.56142,-122.53416000000001
110004795437,MACS RADIATOR AND AIR CONDITIONING,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004795437,45.491205,-122.59974
110070491004,ROSE AGRI SEED,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070491004,45.30777,-122.3337
