REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110002453425,"MARQUIPWARD UNITED, INC.",13,,http://echo.epa.gov/detailed-facility-report?fid=110002453425,39.455836,-76.49727
110019870941,BALTIMORE CITY COLLEGE SR - SH 480,12,,http://echo.epa.gov/detailed-facility-report?fid=110019870941,39.32748,-76.59499
110012805633,NOB HILL SWIM CLUB,12,,http://echo.epa.gov/detailed-facility-report?fid=110012805633,39.27655,-76.84208000000001
110012806259,TUSCANY WOODS,12,,http://echo.epa.gov/detailed-facility-report?fid=110012806259,39.308863,-76.757301
110001796361,CARVER VO-TECH SENIOR - SH 454,12,,http://echo.epa.gov/detailed-facility-report?fid=110001796361,39.30503,-76.65334
110019906823,"DUNBAR, PAUL SENIOR HIGH - SH 414",12,,http://echo.epa.gov/detailed-facility-report?fid=110019906823,39.29513,-76.59862
110015602533,GREENS AT COLUMBIA APARTMENTS,12,,http://echo.epa.gov/detailed-facility-report?fid=110015602533,39.21201,-76.89487
110019906351,NORTH ST.JOHNS SWIM/TENNIS CL.,12,,http://echo.epa.gov/detailed-facility-report?fid=110019906351,39.2939,-76.82947
110019909722,FRANCIS WOOD ALTERNATIVE SCHOOL,12,,http://echo.epa.gov/detailed-facility-report?fid=110019909722,39.29027,-76.63964
110019902186,FOREST HILL SWIM CLUB,12,,http://echo.epa.gov/detailed-facility-report?fid=110019902186,39.25241,-76.82428
110012751557,ROLLING ROAD GOLF CLUB,12,,http://echo.epa.gov/detailed-facility-report?fid=110012751557,39.259366,-76.723301
110063611621,TUSCANY GARDENS POOL,12,,http://echo.epa.gov/detailed-facility-report?fid=110063611621,39.30894,-76.765135
110012806268,TOWN & COUNTRY-WOODMOOR,12,,http://echo.epa.gov/detailed-facility-report?fid=110012806268,39.33399,-76.73127
110064615395,WALNUT CREEK SUBDIVISION - SHARED FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110064615395,39.232164000000004,-76.942432
110020062064,"DOUGLASS, FREDERICK SENIOR - SH 450",12,,http://echo.epa.gov/detailed-facility-report?fid=110020062064,39.31555,-76.65489000000001
110019870969,MERGENTHALER VO-TECH HI SCHOOL,12,,http://echo.epa.gov/detailed-facility-report?fid=110019870969,39.33093,-76.58912
110035854439,HIGH VIEW AT HUNT VALLEY CONDOMINIUM,11,,http://echo.epa.gov/detailed-facility-report?fid=110035854439,39.498333,-76.662222
110012669264,CCBC - CATONSVILLE CAMPUS,11,,http://echo.epa.gov/detailed-facility-report?fid=110012669264,39.25656,-76.73009
110009684449,HC MCCOMAS FUEL COMPANY,11,,http://echo.epa.gov/detailed-facility-report?fid=110009684449,39.31378,-76.66053000000001
110055174092,REISTERSTOWN SQUARE,11,,http://echo.epa.gov/detailed-facility-report?fid=110055174092,39.355084000000005,-76.710686
