REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000586376,PCS PHOSPHATE CO INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000586376,35.37745,-76.778816
110041995151,USMC CAMP LEJEUNE,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110041995151,34.717781,-77.342919
110000586401,DSM PHARMACEUTICALS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000586401,35.657039000000005,-77.352455
110000604301,US MARINE CORPS CHERRY POINT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000604301,34.9,-76.8917
110043684830,GREEN ACRES LAND DEVELOPMENT,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110043684830,36.120001,-75.836446
110058306587,"ROYAL FUMIGATION, INC.",2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110058306587,34.1962,-77.9483
110031402587,"MOORE'S FIBERGLASS, INC.",2,,http://echo.epa.gov/detailed-facility-report?fid=110031402587,35.59856,-77.69771
110007376909,EAST CAROLINA UNIVERSITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110007376909,35.601389000000005,-77.46722199999999
110018739506,CAROLINA ASPHALT LIMITED LIABILITY COMPANY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018739506,36.071666,-75.718166
110000347722,FLANDERS FILTERS INCORPORATED,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000347722,35.585533,-77.109773
110000911504,"FRIT CAR, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110000911504,35.1625,-77.04305500000001
110055129196,S&W NEW BERN PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110055129196,35.131558,-77.026138
110001978842,"IBX LUMBER, LLC",0,,http://echo.epa.gov/detailed-facility-report?fid=110001978842,35.629459999999995,-76.57522
110001978478,READY MIXED CONCRETE COMPANY - HAVELOCK,0,,http://echo.epa.gov/detailed-facility-report?fid=110001978478,34.882721999999994,-76.922607
110009852640,APAC-CAROLINA INCORPORATED - HAVELOCK READYMIX,0,,http://echo.epa.gov/detailed-facility-report?fid=110009852640,34.8722,-76.8553
110022481321,KINDER MORGAN NORTH WILMINGTON TERMINAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110022481321,34.209331,-77.952365
110006178233,READY MIXED CONCRETE COMPANY - NEWPORT,0,,http://echo.epa.gov/detailed-facility-report?fid=110006178233,34.76175,-76.8449
110037599845,GREENVILLE READY MIX CONCRETE INC. - GRANTSBORO,0,,http://echo.epa.gov/detailed-facility-report?fid=110037599845,35.152316,-76.82095
110000347919,CAROLINA CLASSIC BOATS INCORPORATED,0,,http://echo.epa.gov/detailed-facility-report?fid=110000347919,36.02244,-76.57239
110001476689,C A PERRY AND SON INCORPORATED,0,,http://echo.epa.gov/detailed-facility-report?fid=110001476689,36.31162,-76.62419
