,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
2891,"KAUAI PHILIPPINE CULTURAL CENTER (KPCC) FACILITY, PHASE I",13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110067365194,21.96657,-159.39023
287,C&CH MUNICIPAL SEPARATE STORM SEWER SYSTEM,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110022917548,21.33003,-158.08158
187,HANAPEPE BASE YARD,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013779688,21.9056,-159.59755
1281,HONOULIULI WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020728943,21.3297,-158.0356
1819,KEWALO BASIN,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110046295157,21.29318,-157.85441
2443,KAPAA REFUSE TRANSFER STATION,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013778876,22.08374,-159.32424
2505,HAWAIIAN CEMENT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001752915,21.373972,-157.909167
2901,HFFC OGG FACILITY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064406771,20.8921,-156.44527
3423,KAUAI RESOURCE CENTER AND LIHUE TRANSFER STATION,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110037943205,21.98739,-159.33943
3592,TESORO HAWAII REFINERY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000486322,21.3041,-158.0912
3596,HI DOT LIHUE AIRPORT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064105150,21.978196,-159.350853
5247,"YOUNG BROTHERS, LIMITED",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020735301,21.396666,-157.983054
6770,HAWAIIAN CEMENT - PUUNENE QUARRY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110041184447,20.85909,-156.41818
6881,WAIMANALO GULCH LANDFILL,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110014055501,21.344189,-158.117664
6882,EQUILON NAWILIWILI TERMINAL,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020728649,21.95468,-159.35699
7360,"WEST OAHU AGGREGATE COMPANY, INC.",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022917049,21.41682,-158.15659499999995
7769,KAUAI COUNTY HANALEI TRANSFER STATION,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110027177560,22.202828,-159.49676000000005
7890,"TOKUNAGA MASONRY, INC. - WAIHONA STREET BASEYARD",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110037261995,21.403333,-157.983054
104,"JAS. W. GLOVER, LTD. (1)",13,,http://echo.epa.gov/detailed-facility-report?fid=110024880672,21.327778,-157.8925
106,PIER 51A TERMINAL,13,,http://echo.epa.gov/detailed-facility-report?fid=110067227254,21.313889,-157.882778
