,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
3970,BLAIRSBURG CITY OF STP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110010034701,42.469722,-93.630556
12487,QUAD COUNTY CORN PROCESSORS COOPERATIVE,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110007390340,42.47684,-95.41516
17095,TYSON FRESH MEATS INC,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000605792,42.64,-95.1875
11927,"SPENCER, CITY OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009360609,43.136944,-95.148333
523,NESTLE PURINA PETCARE,13,,http://echo.epa.gov/detailed-facility-report?fid=110001761451,42.50139,-94.16639
667,DAYTON CITY OF STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110010036308,42.25,-94.060278
1314,"OAK LAKE MAINTENANCE, INC.",13,,http://echo.epa.gov/detailed-facility-report?fid=110010031606,43.12722,-94.18389
1501,CARROLL WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009723558,42.056983,-94.847682
1943,ROCK VALLEY CITY OF STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110010034881,43.2046,-96.3098
2345,KIMBALLTON CITY OF STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110010035988,41.62253,-95.07903
2506,GARNER WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110002039945,43.10053,-93.602578
3336,"EAGLE GROVE, CITY OF STP",13,,http://echo.epa.gov/detailed-facility-report?fid=110010034738,42.6488,-93.9068
3459,IOWA DOT REST AREA #29 & #30 I,13,,http://echo.epa.gov/detailed-facility-report?fid=110009725048,42.02288,-93.62131
4208,UTE CITY OF STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110039691401,42.043056,-95.712222
4712,BRAYTON CITY OF STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110010032856,41.5408,-94.9248
5496,CHEROKEE WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110002040176,42.72396,-95.57428
6000,CHARLES CITY WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110039984568,43.05396,-92.66336
6396,HUMBOLDT CITY OF STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110006777103,42.701544,-94.207122
6953,SCHLESWIG CITY OF STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110010034060,42.1556,-95.4314
7154,COON RAPIDS MUNICIPAL UTILITIES,13,,http://echo.epa.gov/detailed-facility-report?fid=110001765242,41.87086,-94.6748
