,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
8801,CLEAN HARBORS DEER PARK LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000463365,29.73028,-95.08981
72982,SABINE RIVER OPERATIONS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110017746368,30.054796000000003,-93.753863
75594,CLEAN-CO SYSTEMS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005184674,29.783,-95.11012
83461,SOUTHERN METAL PROCESSING,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005020468,29.78468,-95.01771
102645,SHAWCOR PIPE PROTECTION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056336086,29.79926,-95.09392
7560,EQUISTAR CHEMICALS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000463212,29.8308,-95.1164
22957,EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000502901,29.739444,-95.006944
23387,SHELL OIL COMPANY DEER PARK REFINERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110031267064,29.722222,-95.126944
28817,E I DUPONT DE NEMOURS - LA PORTE PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000463542,29.700264,-95.036967
29229,BAKER PETROLITE BAYPORT FACILI TY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000462981,29.647681,-95.063794
45740,GULF WEST LANDFILL SECTOR 11 AND 13,12,,http://echo.epa.gov/detailed-facility-report?fid=110005184326,29.79242,-94.54062
84042,"LBC HOUSTON, L.P.",12,,http://echo.epa.gov/detailed-facility-report?fid=110000504240,29.609722,-95.026944
86928,AMERICAN RECONTAINER HOUSTON,12,,http://echo.epa.gov/detailed-facility-report?fid=110035012223,29.64024,-95.08649
98818,LONESTAR ECOLOGY,12,,http://echo.epa.gov/detailed-facility-report?fid=110015742213,29.63888,-95.06537
110117,OXY VINYLS LP HOUSTON OPERATIONS PASADENA PVC PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000462605,29.729149,-95.150723
56791,KMCO CROSBY PLANT,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000463249,29.9222,-95.0544
60956,AMERICAN PLATING,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000461018,29.76573,-95.15109
15536,SLAY TRANSPORTATION - BAYTOWN FACILITY,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067678604,29.733871,-94.92207
5093,CVS PHARMACY 6381,8,,http://echo.epa.gov/detailed-facility-report?fid=110054869442,30.1159,-93.74748
84932,CVS PHARMACY 6491,8,,http://echo.epa.gov/detailed-facility-report?fid=110054869530,30.14231,-94.0159
