REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110018402780,MEXICHEM SPECIALTY RESINS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110018402780,41.135265999999994,-89.341088
110038248839,"DANVERS, IL",3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110038248839,40.52706,-89.178499
110040894761,ADM QUINCY,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040894761,39.903884000000005,-91.410552
110064128867,BUNGE-SCF GRAIN LLC,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064128867,39.78063,-90.7504
110001805397,BURTONVIEW COOP,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001805397,40.169482,-89.483227
110039127129,RACK BUILDERS INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039127129,39.954526,-91.353734
110063226218,DARLING INGREDIENTS INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110063226218,40.1922,-89.6978
110001338829,BUCKHART SAND & GRAVEL CO INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001338829,39.771225,-89.424375
110001304277,FINISH MASTER PLATING,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001304277,39.924240999999995,-91.408176
110007059823,PANHANDLE EASTERN PIPE LINE CO,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007059823,39.47117,-90.914425
110037098404,CONSOLIDATED GRAIN & BARGE CO,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110037098404,39.747806,-90.614627
110000746195,AMERICAN BUILDINGS CO,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000746195,40.738915000000006,-88.975172
110001232871,PRAIRIE POWER INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001232871,39.569743,-90.436174
110038217756,STATE HIGHWAY CONSTRUCTION CORP,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038217756,39.758542999999996,-91.304536
110001349443,BOLEY TOOL & MACHINE,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001349443,40.739754,-89.52138199999999
110038104547,W L MILLER CO,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038104547,40.38554,-91.359667
110018113165,LA HARPE ELEVATOR,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018113165,40.578990000000005,-90.96590400000001
110000439188,MIDWEST PATTERNS INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000439188,39.990728000000004,-91.39483100000001
110001340914,VERSA PRESS INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001340914,40.801065,-89.524103
110018370243,SUMMIT MARINE,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110018370243,40.789,-89.61018
