,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
4851,ANDERSON COATINGS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110068732759,43.821441,-92.877448
19664,ORONOCO AUTO PARTS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008815933,44.16307000000001,-92.52782
23123,CROP PRODUCTION SERVICES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110038233471,44.289674,-93.955329
43927,CINCH CONNECTIVITY SOLUTIONS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000426986,44.06958,-93.51059
38861,ESTATE OF JOHN W GUILDNER,11,,http://echo.epa.gov/detailed-facility-report?fid=110070491555,43.64922,-93.36866
48855,GREEN EARTH RECYCLING,10,,http://echo.epa.gov/detailed-facility-report?fid=110070246382,43.67642,-95.17119
54312,ANTHONY CHRISTIANSEN PROPERTY,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070491352,43.64944000000001,-94.46087
35893,EDWARDS MANUFACTURING CO,7,,http://echo.epa.gov/detailed-facility-report?fid=110020697334,43.683909,-93.351734
21560,MAYO CLINIC HEALTH SYSTEM MANKATO,6,,http://echo.epa.gov/detailed-facility-report?fid=110003771552,44.164663,-93.985016
40683,TBEI INC,6,,http://echo.epa.gov/detailed-facility-report?fid=110003765462,44.12978,-94.184397
4945,GREAT LAKES POLYMER TECHNOLOGIES ALBERT LEA PLANT,4,,http://echo.epa.gov/detailed-facility-report?fid=110003751556,43.62022,-93.35125
38662,COMMUNITY MEMORIAL HOSPITAL,4,,http://echo.epa.gov/detailed-facility-report?fid=110001443796,44.03274,-91.62244
53105,K & G MANUFACTURING CO,4,,http://echo.epa.gov/detailed-facility-report?fid=110000423676,44.314239,-93.292821
3182,BADGER EQUIPMENT CO,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110068765777,44.07256,-91.71085
20675,HARMONY ENTERPRISES INC,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003746055,43.56377,-92.00994
1008,INDUSTRIAL FABRICATION SERVICES INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110008781504,44.1095,-94.2266
3186,JONES METAL PRODUCTS INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110008812311,44.20149,-93.99577
5220,SANFORD HOSPITAL LUVERNE,3,,http://echo.epa.gov/detailed-facility-report?fid=110064294712,43.670849,-96.21256
9641,SMYTH COMPANIES LLC - AUSTIN,3,,http://echo.epa.gov/detailed-facility-report?fid=110003867520,43.680014,-92.954976
13311,OGDEN NEWSPAPERS INC DBA HOUSE OF PRINT,3,,http://echo.epa.gov/detailed-facility-report?fid=110003784502,44.054032,-94.419454
