,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
4330,WESTSIDE WWTF,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010921244,33.043147,-97.485614
7484,TOWN OF PONDER WWTP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009770453,33.171453,-97.286351
39590,CITY OF ROBERT LEE,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006687497,31.886,-100.552
40511,BAYER HOUSTON PLANT,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000461116,29.69628,-95.26291
59640,CITY OF ORE CITY  WWTF,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110015597451,32.80448,-94.71097
69534,CITY OF SANTA ROSA WWTP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009777777,26.261417,-97.817444
74325,SAVOY WWTP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009781557,33.606361,-96.367944
79583,CITY OF ITALY,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009770523,32.173226,-96.86912
103234,CITY OF BLUM,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009781192,32.147083,-97.402222
106252,ROWLETT CREEK REGIONAL WWTP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002152508,33.12598,-96.56167
106447,CITY OF HAWK COVE WWTP 1,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110017693432,32.880639,-96.077444
1270,PARK 6 WEST WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009775323,29.865778,-95.644667
3955,MEADOWLAND UTILITY WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009773799,29.469389000000003,-95.269639
4832,JIM HOGG COUNTY WCID 2 WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009774583,27.297349,-98.65072
6743,CITY OF ROXTON WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009746347,33.536333,-95.721917
8971,WHITE RIVER MUD,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009772237,33.458139,-101.091528
11297,"MCBEE OPERATING COMPANY, LLC",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009115803,32.776416999999995,-95.024472
12456,CREEKSIDE MHP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011168501,32.9913,-97.01598
12819,CITY OF BOGATA,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009745749,33.450333,-95.205778
13846,CITY OF BLUE RIDGE WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009745981,33.295111,-96.416361
