,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
33667,PETRO-TECH ENVIRONMENTAL,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110031359376,29.72297,-95.27538
14450,ANODIZING GRAPHICS OF TEXAS,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110064386524,29.6062,-95.56917
51269,INTERNATIONAL EXTRUSION TEXAS,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110005069889,32.429204,-96.85239
80210,RIVERSIDE COMMODITIES,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110054867462,30.35278,-94.07113
302,TEXAS WILDLIFE SUPPLY INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110038312402,31.13146,-99.326
8801,CLEAN HARBORS DEER PARK LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000463365,29.73028,-95.08981
10031,GULF STATES TUBE DIVISION,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000462516,29.542015000000006,-95.852234
12450,LAZARUS ENERGY NIXON REFINERY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110037848498,29.261336,-97.786582
14871,Q ENVIRONMENTAL,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005052959,29.797690000000006,-95.30467
21542,US ECOLOGY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000607013,27.73076,-97.65202
26763,ECOWATER INDUSTRIES,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110017285132,29.92375,-93.88759
53213,JOHN BLUDWORTH SHIPYARD LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110025331488,27.823775,-97.431167
57341,ALLEN GROUP INC MAGNUM MANUFACTURINGFG CO DIV,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002133520,29.80517,-95.30198
64834,AGRIUM U.S. INC.DBA BORGER NITROGEN OPERATION,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110056955576,35.6417,-101.4228
72982,SABINE RIVER OPERATIONS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110017746368,30.054796000000003,-93.753863
75594,CLEAN-CO SYSTEMS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005184674,29.783,-95.11012
82572,LOADCRAFT INDUSTRIES,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110008143687,31.083841,-99.347745
83461,SOUTHERN METAL PROCESSING,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005020468,29.78468,-95.01771
88242,KELLY MOORE PAINT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000459110,32.80887,-97.17308
95304,EAST TEXAS PRECAST,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110017753901,30.072957,-95.996461
