,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
9,GRANTSVILLE CITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110010134201,40.620769,-112.448031
5980,TOOELE CITY FIRE DEPARTMENT,13,,http://echo.epa.gov/detailed-facility-report?fid=110005197991,40.5322,-112.29856
10986,STANSBURY PARK WASTEWATER,13,,http://echo.epa.gov/detailed-facility-report?fid=110006686256,40.656825,-112.319334
12123,MAGNA WATER DISTRICT WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110028187423,40.727863,-112.073997
10879,SOUTH DAVIS SEWER DISTRICT-NORTH PLANT,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000537517,40.901834,-111.932745
8084,SOUTH DAVIS SEWER IMPROVEMENT DISTRICT SOUTH PLANT,11,,http://echo.epa.gov/detailed-facility-report?fid=110000537492,40.842437,-111.942464
13955,"KENNECOTT UTAH COPPER, LLC",11,,http://echo.epa.gov/detailed-facility-report?fid=110064246711,40.714389,-112.116609
20254,"SPRINGDALE, TOWN OF",11,,http://echo.epa.gov/detailed-facility-report?fid=110010134372,37.19472,-112.99783
20687,ST. GEORGE CITY CORPORATION,11,,http://echo.epa.gov/detailed-facility-report?fid=110000736071,37.11157,-113.57967
433,TOOELE CITY,10,,http://echo.epa.gov/detailed-facility-report?fid=110010919275,40.594381,-112.328612
6647,CHEVRON SALT LAKE REFINERY,10,,http://echo.epa.gov/detailed-facility-report?fid=110000469485,40.8249,-111.9238
7392,EUREKA,10,,http://echo.epa.gov/detailed-facility-report?fid=110017907210,39.941336,-112.148014
14510,LAKEPOINT IMPROV DIST,10,,http://echo.epa.gov/detailed-facility-report?fid=110006686309,40.674416,-112.284975
19112,MANTI CITY LAGOONS,10,,http://echo.epa.gov/detailed-facility-report?fid=110012286757,39.286111,-111.634722
19299,CEDAR CITY REGIONAL WASTEWATER TREATMENT FACILITY,10,,http://echo.epa.gov/detailed-facility-report?fid=110000868062,37.812475,-113.084117
21138,BERYL JUNCTIO ECODRUM TREATMENT FACILITY,10,,http://echo.epa.gov/detailed-facility-report?fid=110070114857,37.72229,-113.69189
9808,COAL HOLLOW MINE,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039190425,37.421861,-112.473722
3976,S DAVIS CO SEWER-NORTH,9,,http://echo.epa.gov/detailed-facility-report?fid=110010919391,40.902946,-111.931877
20146,SALT LAKE CITY WATER RECLAMATION PLANT,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010919417,40.8131,-111.9309
11772,CAPITOL REEF NATIONAL PARK,8,,http://echo.epa.gov/detailed-facility-report?fid=110006883266,38.291425,-111.261912
