,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
14149,CLEAN HARBORS ARAGONITE LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000906985,40.7344,-112.9681
1949,HI-VALLEY CHEMICAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110012364592,40.92704000000001,-111.89503
4501,AMERICAN PACIFIC CORP  UTAH OPS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000566593,37.79484,-113.11346
7400,"VEOLIA ES TECHNICAL SOLUTIONS, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110044299522,40.853839,-111.915787
7604,BIG WEST OIL FLYING J REFINERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000468921,40.838386,-111.921443
15317,U.S. MAGNESIUM PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110045587352,40.915581,-112.734253
21159,STONE CASTLE RECYCLING,12,,http://echo.epa.gov/detailed-facility-report?fid=110059673535,37.68692,-113.08032
11670,"CLEAN HARBORS CLIVE, LLC",10,,http://echo.epa.gov/detailed-facility-report?fid=110042034759,40.70927,-112.52975
5803,THERMO FLUIDS INC.,7,4.0,http://echo.epa.gov/detailed-facility-report?fid=110046248066,40.75839000000001,-111.97537
12631,METECH RECYCLING,6,,http://echo.epa.gov/detailed-facility-report?fid=110042428441,40.73,-111.952778
16988,CLEAN HARBORS GRASSY MOUNTAIN LLC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013709754,40.825001,-113.208334
20843,METAL COATINGS,5,,http://echo.epa.gov/detailed-facility-report?fid=110014438215,40.726098,-112.07032
1036,TOOELE ARMY DEPOT: TOOELE ARMY DEPOT,4,4.0,http://echo.epa.gov/detailed-facility-report?fid=110013864078,40.526461,-112.410368
17584,SAFETY-KLEEN CORP - SAFETY-KLEEN -,4,,http://echo.epa.gov/detailed-facility-report?fid=110000620025,40.7465,-111.95802
9038,HOYT ARCHERY,3,,http://echo.epa.gov/detailed-facility-report?fid=110055948505,40.78221,-112.00586
9610,GOLDENWEST PAINTING,3,,http://echo.epa.gov/detailed-facility-report?fid=110070558366,40.765083,-111.927831
11041,THE BOEING COMPANY AIRPORT LOCATION,3,,http://echo.epa.gov/detailed-facility-report?fid=110001881287,40.79424,-111.95358
14900,PRS INCORPORATED,3,,http://echo.epa.gov/detailed-facility-report?fid=110001132694,40.74759,-111.91108
15294,KILGORE COMPANIES LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110070158162,40.725645,-112.057961
20384,SUMP & TRAP CLEANING LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110045992752,40.75672,-111.98855
