REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000851267,ALGONQUIN GAS COMPRESSOR STATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000851267,41.63214,-72.673458
110070624651,STRATEGIC MATERIALS,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070624651,41.85921,-72.58453
110024824252,BRADLEY ENERGY CENTER,2,,http://echo.epa.gov/detailed-facility-report?fid=110024824252,41.924869,-72.67195699999999
110001148482,REDLAND BRICK KF BRICK PLANT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001148482,41.842692,-72.599488
110034186734,COVANTA BRISTOL RESOURCE RECOVERY FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110034186734,41.64911,-72.91595
110001747398,UNIVERSITY OF HARTFORD,1,,http://echo.epa.gov/detailed-facility-report?fid=110001747398,41.7935,-72.7164
110012169143,HARTFORD DPW KENEY PUMP STATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110012169143,41.70599,-72.70494000000001
110058400154,QUANTUM BIOPOWER SOUTHINGTON LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110058400154,41.638397,-72.905118
110012169134,HARTFORD DPW ARMORY PUMP STATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110012169134,41.791461,-72.661565
110000315659,"BUCKEYE TERMINALS, LLC",1,,http://echo.epa.gov/detailed-facility-report?fid=110000315659,41.718249,-72.649365
110013927992,MANCHESTER LANDFILL,1,,http://echo.epa.gov/detailed-facility-report?fid=110013927992,41.7738,-72.5647
110001403749,CDECCA COGENERATION PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110001403749,41.763878000000005,-72.691975
110030324762,NUFERN,1,,http://echo.epa.gov/detailed-facility-report?fid=110030324762,41.93763,-72.70753
110058900426,HARTFORD DPW POPE PARK PUMP STATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110058900426,41.76256,-72.69344
110007241975,HARTFORD DPW BUSHNELL PUMP STATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110007241975,41.76315,-72.67747
110039064268,CHROMALLOY CONNECTICUT,1,,http://echo.epa.gov/detailed-facility-report?fid=110039064268,41.874829999999996,-72.68669
110002005534,ROCKY HILL VAULT INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110002005534,41.628859999999996,-72.67695
110043782127,CELLU TISSUE,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043782127,41.776151,-72.606406
110000315588,UTC AEROSPACE SYSTEMS,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000315588,41.925474,-72.687405
110002497263,ITW GRAPHICS (FORMERLY PRO/MARK CORPORATION),0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002497263,41.789970000000004,-72.55351999999999
