,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
48026,ASSOCIATED FIBERGLASS ENTERPRISES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110033317818,32.79578,-97.24715
83186,SPRINGTOWN GAS PROCESSING PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110009503331,32.98278,-97.68389
67646,JUSTIN INDUSTRIES,9,,http://echo.epa.gov/detailed-facility-report?fid=110013961837,32.718703000000005,-98.049393
106311,WEATHERFORD AEROSPACE,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000743740,32.77245300000001,-97.801734
77493,TRINITY INDUSTRIES INC PLANT  25,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005079592,32.93507,-97.42151
15183,LATERAL B-117 COMPRESSOR STATION,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110035783943,33.151388,-97.498888
72653,I-20 COMPRESSOR STATION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043970673,32.64444,-98.054443
27465,HANSON BRICK EAST LLC - MINERAL WELLS EAST PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110013958397,32.81067,-98.06027
48629,WEATHERFORD PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110031262489,32.73335,-97.8744
553,ONE HOUR CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001874419,32.70603,-97.353421
573,APAC TEXAS INCORPORATED,0,,http://echo.epa.gov/detailed-facility-report?fid=110007199334,32.77476,-97.32603
1847,SAGINAW PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000459940,32.870444,-97.369361
4947,ENERGY TRWD PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110034403839,32.9686,-97.48
5660,PHOTO ETCH,0,,http://echo.epa.gov/detailed-facility-report?fid=110001870538,32.72922,-97.33767
6444,PHILIPS COMPONENTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110000842447,32.78722,-98.06003
7302,THE HAR-CONN CHROME OF TEXAS,0,,http://echo.epa.gov/detailed-facility-report?fid=110002132745,32.83314,-97.31959
9136,NORTH TEXAS POWER PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110001870645,32.77644,-97.695255
10144,EFFLUENT TREATMENT SERVICES,0,,http://echo.epa.gov/detailed-facility-report?fid=110005080241,32.7968,-97.24841
11888,"GUNNS QUALITY CLEANERS, INC",0,,http://echo.epa.gov/detailed-facility-report?fid=110001872545,32.66281,-97.404237
15758,"EFW, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110000905165,32.82976,-97.38555
