,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
22403,ADVANSIX RESINS & CHEMICALS LLC,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000620221,37.3009,-77.2722
18737,TRAE FUELS LTD,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043570944,37.96041,-77.77755
23606,DIGITAL LOUDOUN PKWY CENTER N LLC,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110033182268,39.00336,-77.48376
33744,WOLVERINE ADVANCED MATERIALS - CEDAR RUN,10,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000343012,37.19118,-80.38734000000002
23745,CHAPARRAL VIRGINIA INCORPORATED,9,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002097766,37.179254,-77.447487
20118,INGENCO - ROCKVILLE PLANT,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006825579,37.70388,-77.66423
25632,INGENCO - AMELIA,9,,http://echo.epa.gov/detailed-facility-report?fid=110002373146,37.312188,-78.061498
30835,PANDA STONEWALL LLC,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110041353834,39.086075,-77.59803199999998
11149,"RIVER FIBERGLASS POOLS, INC.",7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056293817,37.965506,-76.780518
34532,CARRY-ON TRAILER CORP,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015780038,38.0847,-76.7851
14887,UNIVERSITY OF VIRGINIA,7,,http://echo.epa.gov/detailed-facility-report?fid=110007319589,38.03578,-78.514096
12676,NORCRAFT COMPANIES,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000343771,37.37545,-79.2423
32009,INGENCO - DINWIDDIE,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007008102,37.19434,-77.46564000000002
21304,US ARMY RADFORD ARMY AMMUNITION PLANT,5,5.0,http://echo.epa.gov/detailed-facility-report?fid=110000601867,37.180556,-80.541111
30973,VIRGINIA CITY HYBRID ENERGY CENTER,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110055497779,36.913815,-82.339775
6541,PERDUE GRAIN & OILSEED LLC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001888841,36.80538,-76.28249
10518,SOUTHERN FINISHING,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000869837,36.690586,-79.85453000000003
27280,VOLVO TRUCKS NORTH AMERICA INC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000343101,37.07583,-80.71110999999998
20450,"AMPAC FINE CHEMICALS VIRGINIA, LLC",5,,http://echo.epa.gov/detailed-facility-report?fid=110000342451,37.189167,-77.348333
25174,HRSD ARMY BASE SEWAGE TREATMENT PLANT,4,3.0,http://echo.epa.gov/detailed-facility-report?fid=110002030445,36.92224,-76.32236999999998
