,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
24059,BELLEVUE APARTMENTS,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070598300,38.8994,-78.21868
32041,SURRY TOWN OF WASTE WATER TREATMENT FACILITY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010914706,37.130856,-76.837272
3652,EAGLE EYRIE BAPTIST CONFERENCE,13,,http://echo.epa.gov/detailed-facility-report?fid=110010915947,37.48153,-79.27793
8482,BOLAR MOUNTAIN COMPLEX STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110010915572,37.981629,-79.984243
20597,FELLOWSHIP DELIVERANCE CHURCH,13,,http://echo.epa.gov/detailed-facility-report?fid=110070598556,36.699103,-76.326444
28427,JUSTICE GEORGIE AND EMMIE JEAN RESIDENCES STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110070601810,37.365556,-82.026948
29748,EVERSOLE RICHARD RESIDENCES STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110070600096,36.930514,-80.901197
31928,WETHERINGTON AND WILKINSON - ROEM RESIDENCES,13,,http://echo.epa.gov/detailed-facility-report?fid=110070600040,37.92589,-75.38603
33702,DEHART AND PAYNE DWELLING STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110070601414,36.93346,-80.81706
34923,CREATURE COMFORT INN,13,,http://echo.epa.gov/detailed-facility-report?fid=110070602369,38.96252,-78.40659000000002
35422,LEADERSHIP DEVELOPMENT CENTER SYSTEM 1 STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110070598225,37.05836,-81.21048
2472,VIRGINIA BLACK GRANITE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070619761,38.349763,-78.040899
14497,TRAVELERS INN - PETERSBURG,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110062647621,37.08589,-77.35739000000002
27164,RIVERSIDE SHORE MEMORIAL HOSPITAL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017143072,37.47444,-75.863752
1041,SOLID ROCK WORLDWIDE OUTREACH MINISTRY,12,,http://echo.epa.gov/detailed-facility-report?fid=110070598260,36.61044,-76.20215
2228,BRASWELL CHAD AND MELANIE DUPLEX II STP,12,,http://echo.epa.gov/detailed-facility-report?fid=110070597574,36.61247,-82.21625
3518,FRIENDS OF CROOKED ROAD AT POPLAR CAMP WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110055008389,36.85282,-80.8595
3669,HAYES/HEDRICK PROPERTY,12,,http://echo.epa.gov/detailed-facility-report?fid=110070603093,38.303056,-78.912778
4721,BADEAUXS CAJUN KITCHEN,12,,http://echo.epa.gov/detailed-facility-report?fid=110070603266,37.077759,-78.448858
7184,BETHEL BAPTIST CHURCH STP,12,,http://echo.epa.gov/detailed-facility-report?fid=110070603582,36.67897,-81.57599
