,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
57068,UNIV OF COLO BOULDER - CAMPUS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007351604,40.00762,-105.26926
38440,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,5,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000467450,40.202236,-105.236697
8163,SUMMIT COUNTY LANDFILL,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110040882532,39.608712,-105.997922
3153,SAFEWAY INC. - 10,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017686903,39.64694,-105.33972
15959,DILLON COS - KING SOOPERS FUEL FAC #013,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043428207,39.98803,-105.122816
17234,PROSPECT ENERGY - KRAUSE,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007352051,40.552147,-105.101869
27064,MAGPIE OPERATING INC. - BUNKER 3/3A/4A,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110033644607,40.35825,-105.033292
29946,FORT COLLINS TANK BATTERY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007245953,40.633333,-105.051666
37078,TWIN STAR ENERGY #536,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001719105,39.98582,-105.23817
872,AVAGO TECHNOLOGIES INC FORT COLLINS COLORADO,1,,http://echo.epa.gov/detailed-facility-report?fid=110008062577,40.5236,-105.02021
18796,DILLON COMPANIES - KING SOOPERS  #087,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017686832,39.542294,-105.295937
21239,"EVERIST MATERIALS, LLC",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017645529,39.69719,-106.10763
27000,ALBERT FREI AND SONS - WALSTRUM QUARRY,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110033177345,39.746667,-105.428333
27947,DILLON COMPANIES - KING SOOPERS  #064,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002435543,39.692692,-105.363648
28346,VAIL ASSOCIATES - BEAVER CREEK,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110033177844,39.65044,-106.54138
31399,VAIL SUMMIT RESORTS DBA BRECKENRIDGE,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110044301396,39.472579,-106.079927
36874,LOCKHEED MARTIN SPACE SYSTEMS,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000610429,39.496342,-105.107588
41889,"VAIL SUMMIT RESORTS, INC. - DBA KEYSTONE",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021174913,39.604236,-105.960335
42972,PRECIOUS MEMORIES PET CEMETERY & CREMATO,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002435339,40.58095,-104.96859
51643,CLIMAX MOLYBDENUM-HENDERSON MILL,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000600190,39.858306,-106.083374
