REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110011224987,GEARY COUNTY S.D. #4,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011224987,39.1025,-96.9584
110011226486,STERLING WASTEWATER PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011226486,38.202740999999996,-98.195165
110010837096,MOUNDRIDGE SEWER TREATMENT PLANT C/O CITY HALL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010837096,38.2013,-97.51905
110016798768,WESTERN PLAINS ENERGY LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110016798768,39.12461,-100.738037
110055366456,GORHAM WASTEWATER PLANT,11,,http://echo.epa.gov/detailed-facility-report?fid=110055366456,38.87311,-99.02855
110011226002,CHAPMAN WASTEWATER PLANT,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011226002,38.9642,-97.0118
110010837372,LITTLE RIVER WASTE WATER C/O CITY HALL,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010837372,38.40019,-98.01087
110006800060,UNIVERSITY PARK WASTEWATER PLT,10,,http://echo.epa.gov/detailed-facility-report?fid=110006800060,39.371916999999996,-96.716389
110022847455,NORTON CORRECTIONAL FACILITY,10,,http://echo.epa.gov/detailed-facility-report?fid=110022847455,39.843,-99.809444
110028289830,"LARNED, CITY OF",9,2.0,http://echo.epa.gov/detailed-facility-report?fid=110028289830,38.170611,-99.08725
110055625578,ST. FRANCIS REDI MIX RICKY L. KRIEGH,9,,http://echo.epa.gov/detailed-facility-report?fid=110055625578,39.770491,-101.812376
110022847838,WILSON WASTEWATER PLANT 2,8,,http://echo.epa.gov/detailed-facility-report?fid=110022847838,38.8145,-98.4687
110022847847,LINCOLN WASTEWATER PLANT,8,,http://echo.epa.gov/detailed-facility-report?fid=110022847847,39.0353,-98.1863
110011222676,"MARYSVILLE, CITY OF",8,,http://echo.epa.gov/detailed-facility-report?fid=110011222676,39.8346,-96.6828
110006523244,LIBERAL WASTEWATER PLANT,8,,http://echo.epa.gov/detailed-facility-report?fid=110006523244,37.115606,-100.784314
110009967651,GOESSEL WASTEWATER PLANT,8,,http://echo.epa.gov/detailed-facility-report?fid=110009967651,38.2392,-97.3422
110006811094,HOLYROOD WASTEWATER PLANT,7,,http://echo.epa.gov/detailed-facility-report?fid=110006811094,38.59,-98.4041
110039404819,"DOWNS, CITY OF",7,,http://echo.epa.gov/detailed-facility-report?fid=110039404819,39.484,-98.538889
110011223988,SOLOMON WASTE WATER TREATMENT FACILITY C/O CITY HALL,7,,http://echo.epa.gov/detailed-facility-report?fid=110011223988,38.91601,-97.37163000000001
110022844831,"RILEY, CITY OF",7,,http://echo.epa.gov/detailed-facility-report?fid=110022844831,39.2932,-96.8471
