,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1570,OMAHA TRANSLOADING CORPORATION,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000791796,41.24799,-95.92137
12355,PACIFIC CAST STONE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067270606,40.78056,-96.71316
1883,GASTROENTEROLOGY SPECIALTIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110037427273,40.81707,-96.65664
2009,GAGE COUNTY HIGHWAY DEPT,12,,http://echo.epa.gov/detailed-facility-report?fid=110006600767,40.258619,-96.74407
2127,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110041638458,41.154424,-103.659
3940,VAN DIEST SUPPLY CO LIQUID,12,,http://echo.epa.gov/detailed-facility-report?fid=110045745431,40.192246,-100.624614
4470,VAN SICKLE PAINT MANUFACTURING COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000447954,40.869144,-96.774283
4753,HORNADY MANUFACTURING COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110011600428,40.917,-98.3861
6053,AGRIUM ADVANCED TECHNOLOGIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110000447767,40.1209,-97.1616
7338,EMERSON MFG / DMD MFG,12,,http://echo.epa.gov/detailed-facility-report?fid=110007130700,42.104751,-96.709586
9327,VALMONT INDUSTRIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110006073113,40.19455,-100.617
9628,PULSTAR MFG.,12,,http://echo.epa.gov/detailed-facility-report?fid=110070121656,41.715082,-96.848678
9768,MAGNUS DIVISION OF LV VENTURES,12,,http://echo.epa.gov/detailed-facility-report?fid=110000447419,41.4231,-96.4816
10043,FIBERGLASS PRODUCTS,12,,http://echo.epa.gov/detailed-facility-report?fid=110001514638,40.87386,-98.02141
10747,BESLER INDUSTRIES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110007675676,40.278098,-100.185561
10842,UNIVERSITY OF NEBRASKA - LINCOLN,12,,http://echo.epa.gov/detailed-facility-report?fid=110042006432,40.833481,-96.667889
12037,NEBRASKA BEEF,12,,http://echo.epa.gov/detailed-facility-report?fid=110001508217,41.21266,-95.96599
12056,TENNECO AUTOMOTIVE OPERATING CO INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000448533,40.85378,-99.987
12780,ROYAL PLASTICS MANUFACTURING COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110001518377,40.50361,-98.93996
12913,SCHUYLER COOP ASSN,12,,http://echo.epa.gov/detailed-facility-report?fid=110070157976,41.438051,-97.210965
