,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1232,SOUTH SIOUX CITY POTABLE WATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110009840921,42.466127,-96.410921
2559,LINDSAY WASTEWATER TREATMENT,13,,http://echo.epa.gov/detailed-facility-report?fid=110011036173,41.7,-97.6938
5577,EAGLE LAKE SUBDIVISION WWTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110015682162,40.80109,-96.44884
6103,MADISON WASTE WATER TREATMENT FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110009170431,41.8288,-97.4563
7282,ZORINSKY LAKE RECREATION AREA,13,,http://echo.epa.gov/detailed-facility-report?fid=110010029281,40.9875,-91.682222
7712,WESTERN SUGAR COOPERATIVE,13,,http://echo.epa.gov/detailed-facility-report?fid=110000448579,41.85942,-103.633
10003,"NEBCO, INC -DBA- SOUTH BEND LAKES, INC",13,,http://echo.epa.gov/detailed-facility-report?fid=110020568857,40.99883,-96.23421
11645,WOLBACH WASTEWATER TREATMENT FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110011035806,41.396991,-98.394729
11658,TEKAMAH WASTEWATER TREATMENT,13,,http://echo.epa.gov/detailed-facility-report?fid=110011033773,41.7675,-96.1945
12157,WYNOT WASTEWATER TREATMENT FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110006674857,42.740191,-97.169197
394,ATKINSON WASTEWATER TREATMENT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011036217,42.5244,-98.9742
484,BARNESTON WASTEWATER TREATMENT,12,,http://echo.epa.gov/detailed-facility-report?fid=110009840761,40.04575,-96.58028
1727,ARCADIA WASTEWATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110008961686,41.423309,-99.125498
2894,FORTIGEN GENEVA LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110067246117,40.53898,-97.58
4291,PIERCE WASTEWATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110009720926,42.19856,-97.52484
4609,CENTRAL CITY WWTF,12,,http://echo.epa.gov/detailed-facility-report?fid=110000734224,41.11605,-97.98273
4995,SPENCER WASTEWATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110008951526,42.8764,-98.6914
5696,THE PRESERVE AT CROSS CREEK WASTEWATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110045839884,40.661395,-96.638959
5890,HOLDREGE WASTEWATER TREATMENT,12,,http://echo.epa.gov/detailed-facility-report?fid=110006584909,40.438265,-99.3467
5937,SCRIBNER GRAIN & LUMBER,12,,http://echo.epa.gov/detailed-facility-report?fid=110011707885,41.665099,-96.6666
