,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
41,"PHARMGATE, LLC",0,,http://echo.epa.gov/detailed-facility-report?fid=110004084357,41.22098,-96.13264
67,OPPD ELKHORN SERVICE CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110001517644,41.27043,-96.19639
69,CONSOLIDATED CONCRETE LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110002441974,41.164602,-96.1421
80,JAMES SKINNER COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110001516253,41.24008,-95.99645
92,MCI,0,,http://echo.epa.gov/detailed-facility-report?fid=110069469097,41.25757,-95.937467
97,BJM NORTH INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110004084062,41.28918,-96.08332
110,CONSOLIDATED KITCHENS,0,,http://echo.epa.gov/detailed-facility-report?fid=110013667521,41.21422000000001,-96.07376
116,DARLING NATIONAL LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001516976,41.218683,-95.96252
131,CENTURYLINK,0,,http://echo.epa.gov/detailed-facility-report?fid=110001515281,41.2685,-95.97811
167,MUD 132ND STREET PUMP STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110069469970,41.25388,-96.1196
172,NORTHWEST FEED & GRAIN CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110001508850,41.31061,-96.04939
178,READY MIXED CONCRETE CO 51814,0,,http://echo.epa.gov/detailed-facility-report?fid=110008880700,41.2678,-95.9783
260,MALLARD SAND & GRAVEL PLANT 06,0,,http://echo.epa.gov/detailed-facility-report?fid=110030741874,41.23379,-96.32973
268,SUPERSCRAPPER,0,,http://echo.epa.gov/detailed-facility-report?fid=110001516244,41.23472,-96.12711
282,BROADMOOR DEVELOPMENT COMPANY INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001517154,41.26721,-96.06219
286,DOUGLAS COUNTY HOSPITAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110020810737,41.24523,-95.97489
318,ANDOVER POINTE APARTMENTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110064741383,41.18323,-96.1194
384,CHARLIE CARMICHAEL,0,,http://echo.epa.gov/detailed-facility-report?fid=110001520587,41.265843,-95.94109
388,RETRIEVEX OMAHA,0,,http://echo.epa.gov/detailed-facility-report?fid=110054141861,41.29104,-96.04955
415,BHI DEVELOPMENT INC BURN SITE,0,,http://echo.epa.gov/detailed-facility-report?fid=110024525263,41.15003400000001,-96.2032
