,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
7282,ZORINSKY LAKE RECREATION AREA,13,,http://echo.epa.gov/detailed-facility-report?fid=110010029281,40.9875,-91.682222
2968,MOUNT MICHAEL WWTF,10,,http://echo.epa.gov/detailed-facility-report?fid=110055173949,41.313542,-96.26889
8982,TWILIGHT HILLS,10,,http://echo.epa.gov/detailed-facility-report?fid=110010156801,41.376701,-95.97182
9911,PILOT FLYING J 686,10,,http://echo.epa.gov/detailed-facility-report?fid=110006602355,41.091811,-96.2544
13122,SPRINGFIELD WASTEWATER TRTMNT,10,,http://echo.epa.gov/detailed-facility-report?fid=110008962435,41.0632,-96.1366
898,SARPY COUNTY SANITARY LANDFILL,8,,http://echo.epa.gov/detailed-facility-report?fid=110001512621,41.1001,-96.1627
7211,SID #97 - SARPY COUNTY,8,,http://echo.epa.gov/detailed-facility-report?fid=110006560104,41.06991,-96.03427
9604,EDISON WASTEWATER TREATMENT FACILITY,8,,http://echo.epa.gov/detailed-facility-report?fid=110009841458,48.561837,-122.435527
12549,METHODIST HOSPITAL,8,,http://echo.epa.gov/detailed-facility-report?fid=110001508020,41.25913,-96.0424
5172,MONARCH OIL CO,7,,http://echo.epa.gov/detailed-facility-report?fid=110010164053,41.28162,-95.9024
9964,SORENSEN PARK PLAZA,7,,http://echo.epa.gov/detailed-facility-report?fid=110000447589,41.318928,-96.023955
12584,WATERLOO WASTEWATER TREATMENT FACILITY,7,,http://echo.epa.gov/detailed-facility-report?fid=110004086729,41.2883,-96.2881
5584,MISSOURI RIVER WASTEWATER TREATMENT PLANT,4,,http://echo.epa.gov/detailed-facility-report?fid=110000549782,41.20753,-95.9298
9242,MAGELLAN PIPELINE COMPANY LP,4,,http://echo.epa.gov/detailed-facility-report?fid=110010163802,41.36467,-96.0589
1415,RIVERSIDE LAKE SID WWTF,3,,http://echo.epa.gov/detailed-facility-report?fid=110039852497,41.25439,-96.26229
5098,LYMAN RICHEY - GRETNA BOTTOMS RESERVE,3,,http://echo.epa.gov/detailed-facility-report?fid=110070105057,41.10325,-96.30462
9725,ABS CORPORATION,3,,http://echo.epa.gov/detailed-facility-report?fid=110006589708,41.32249,-95.93725
2206,SKYLARK MEATS LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000447678,41.215,-96.084444
8078,PAPILLION POTABLE WATER TREATMENT,2,,http://echo.epa.gov/detailed-facility-report?fid=110006583866,41.08634,-96.04779
1045,INDUSTRIAL PLATING INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110001520417,41.27134,-95.94106
