,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
6854,NASOYA FOODS USA LLC,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110000308710,42.562573,-71.533697
2232,CHEMIPLASTICA THERMOSET PLASTICS PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000308131,42.329885,-72.674449
1501,PROLERIZED NE COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110003412799,42.392437,-71.063416
2936,PINETREE POWER STATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110010426315,42.54322,-71.85127
15199,MERCY MEDICAL CENTER,12,,http://echo.epa.gov/detailed-facility-report?fid=110024352662,42.11518,-72.59567
34707,SPECTRO COATING CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110013868341,42.529786,-71.737881
2113,AMHERST LANDFILL AND RECYCLING CENTER,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110044359048,42.36625,-72.49245
8250,KADANT SOLUTIONS DIV,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000308916,42.22235,-71.82885999999998
28406,TURBOPROP EAST INC,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024365809,42.70047,-73.16654
7176,OA INC,11,,http://echo.epa.gov/detailed-facility-report?fid=110070156153,42.06085,-72.63909
22240,CAMBIUM CORP,11,,http://echo.epa.gov/detailed-facility-report?fid=110002011741,42.593607,-72.232457
18487,RESIN DESIGNS LLC,10,,http://echo.epa.gov/detailed-facility-report?fid=110057316079,42.49979,-71.14101
20519,UNION SPECIALTIES,10,,http://echo.epa.gov/detailed-facility-report?fid=110000310379,42.7964,-70.89044
21431,NORTH READING AUTO,10,,http://echo.epa.gov/detailed-facility-report?fid=110070156145,42.56941,-71.10911999999998
17809,ARCLIN SURFACES LLC,9,3.0,http://echo.epa.gov/detailed-facility-report?fid=110023148574,42.036831,-72.521964
13212,CARBON COMPOSITES INC,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024308667,42.484443,-71.749748
33277,AMERICAN INTERNATIONAL COLLEGE,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002012376,42.112009,-72.557988
9659,UMASS MEDICAL SCHOOL,9,,http://echo.epa.gov/detailed-facility-report?fid=110043812023,42.27863,-71.759025
25929,INFINITY TAPES,9,,http://echo.epa.gov/detailed-facility-report?fid=110063245992,42.70606,-71.1596
17638,MASS COLLEGE OF LIBERAL ARTS,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008416311,42.691341,-73.10246500000002
