,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
15723,RICHMOND WATER PARK W T P,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009918802,41.99684,-70.83464000000002
1244,TAUNTON WASTEWATER TREATMENT FACILITY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000732654,41.87435,-71.09723000000002
14144,SPENCER WASTEWATER TREATMENT PLANT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000732663,42.231774,-72.013348
28813,WALPOLE WATER DEPT - HE WILLIS WATER TREATMENT PLANT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110050456706,42.15799000000001,-71.26078000000003
31444,HAVERHILL WASTEWATER TREATMENT FACILITY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000732752,42.75941,-71.061607
2657,WINCHENDON WATER POLLUTION CONTROL FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110000736865,42.68367,-72.08202
5898,CLEAN HARBORS STORAGE & TREATMENT FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110001940311,42.235969,-70.97286
8704,IPSWICH WASTEWATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110000732627,42.691174,-70.838884
10971,WESTFIELD WASTEWATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110024373578,42.125314,-72.730211
16430,BWSC STORMWATER,13,,http://echo.epa.gov/detailed-facility-report?fid=110011137457,42.332798,-71.078226
16449,GOVERNOR DUMMER ACADEMY,13,,http://echo.epa.gov/detailed-facility-report?fid=110011488194,42.748858,-70.89612
17264,UPTON WASTEWATER TREATMENT FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110009919375,42.163152,-71.622011
17860,LEICESTER WATER SUPPLY WWTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110006744513,42.240643,-71.91722299999998
17946,UPPER BLACKSTONE WASTEWATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110024373417,42.212199,-71.788653
24123,WESTBOROUGH WASTEWATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110000732609,42.28019000000001,-71.63248
25816,SOMERSET WATER POLLUTION CONTROL FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110022329005,41.7175,-71.16888900000002
35302,EXCELERATE ENERGY,13,,http://echo.epa.gov/detailed-facility-report?fid=110063222481,42.394,-70.591944
27858,CERTAINTEED ROOFING BUILDING PRODUCTS,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110022354959,42.167851,-71.207564
16150,LKQ NEW ENGLAND - SOUTHWICK,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003484550,42.07693,-72.75072
21151,WARREN WASTEWATER TREATMENT PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000550582,42.210084,-72.24736999999998
