,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
15896,"CUNNINGHAM ENERGY LLC, KING WELL SITE",12,,http://echo.epa.gov/detailed-facility-report?fid=110070107055,38.42557,-81.21959
12151,ESSROC INTALCEMENTI GROUP,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000585929,39.434879,-77.97791099999998
30017,GRAFTECH INTERNATIONAL HOLDINGS INC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056958608,39.25496,-80.29091
18617,STATEN RUN COMPRESSOR STATION,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055513920,38.1881,-81.3222
29015,AMERICAN ALLOYS  INC,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007875549,38.958298,-81.926803
37352,ARMSTRONG WORLD INDUSTRIES INC MILLWOOD WV,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055497788,38.90845,-81.83725
34817,"GREYLOCK MIDSTREAM, LLC, ELLAMORE COMPRESSOR STATION",3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013326178,38.906113,-80.063614
22514,U. S. SILICA COMPANY - BERKELEY SPRINGS PLANT,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110041074547,39.659466,-78.20691
31958,"XCL MIDSTREAM OPERATING, LLC, CONDENSATE PAD #1",2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070520604,39.743393,-80.799348
8753,SWVA INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110056972370,38.425484,-82.433269
13250,ERGON WEST VIRGINIA INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110027982565,40.6111,-80.630833
20717,"CERTAINTEED GYPSUM WEST VIRGINIA, INC., MOUNDSVILLE",2,,http://echo.epa.gov/detailed-facility-report?fid=110063232853,39.905616,-80.757009
17257,"MARKWEST LIBERTY MIDSTREAM & RESOURCES LLC, MOBLEY",1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110063226986,39.553674,-80.55654200000002
18282,LOVERIDGE MINE,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005561999,39.60383,-80.26562
27583,AMERICAN WOODMARK CORP. - SOUTH BRANCH,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110038016232,39.0745,-78.9431
33905,UNION CARBIDE CORP INSTITUTE FACILITY,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070828292,38.388216,-81.79685
11055,BLUE RACER NATRIUM LLC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045567542,39.757798,-80.858813
11133,LIGHTBURN COMPRESSOR STATION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110042088503,39.119089,-80.455402
13757,DOMINION GAS TRANSMISSION EXTRACTION PLANT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000711551,39.583332,-80.666946
36328,"WILLIAMS OHIO VALLEY MIDSTREAM LLC, FT. BEELER",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043703267,39.878509,-80.59048
