,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
35029,KESSEL LUMBER SUPPLY INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070641090,39.391111,-79.023611
39685,PAUL WISSMACH GLASS COMPANY INC,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067392663,39.607237,-80.93373000000003
30418,"GREEN SUSTAINABLE SOLUTIONS, LLC",10,,http://echo.epa.gov/detailed-facility-report?fid=110057956350,39.29283,-81.55716
26714,"CAMDEN-CLARK MEMORIAL HOSPITAL,  NOLAN",9,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001933025,39.27024,-81.56048
14136,EVERGREEN HOLDINGS LLC,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070648332,39.26225,-81.55403000000003
13438,"LEONARDS PLATING,  ST. ALBANS",8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001932204,38.38779,-81.83295
27807,HUNTINGTON ALLOYS CORP (PART),8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000344547,38.41435300000001,-82.384179
9154,BRAKE SUPPLY,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070640139,37.368586,-81.041455
35411,"GESTAMP WEST VIRGINIA, LLC",7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000913806,38.3634,-81.702883
5852,NEWCHEM,6,3.0,http://echo.epa.gov/detailed-facility-report?fid=110010720229,40.574603,-80.64853199999997
6191,CHEMOURS - BELLE PLANT,6,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000344182,38.241944,-81.5525
9524,PPG INDUSTRIES CHLOR-ALKALI PLANT,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000875367,39.747206,-80.851833
23441,LOST CREEK SALVAGE,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070645441,39.17078,-80.359123
30727,"ADELL POLYMERS,  PO BOX 252 LESAGE SI",6,,http://echo.epa.gov/detailed-facility-report?fid=110001932231,38.987198,-79.128823
36677,REO PROCESSING WEST VIRGINIA,5,3.0,http://echo.epa.gov/detailed-facility-report?fid=110020573333,39.3405,-81.4477
2828,ZIMS BAGGING CO INC,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070636551,38.269244,-82.571586
34161,"OHIO VALLEY MED CTR,  WHEELING",5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001930019,40.06005,-80.72138000000002
18338,ALCON ADVANCED OPTIC DEVICE CENTER (AODC) SOUTH,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000344486,38.46022,-82.3081
20219,KENTON MEADOWS - FAST FUEL FOOD STORES INC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070637918,38.659576,-80.758852
9612,BIDELL GAS COMPRESSION,5,,http://echo.epa.gov/detailed-facility-report?fid=110070642139,40.42222,-80.59532
