,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1188,SEVERSTAL WHEELING INC - FOLLANSBEE,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110042081939,40.34361,-80.60667
3557,CITY OF ELKINS WATER SYSTEM IMPROVEMENTS,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110063708616,38.927839,-79.837565
8412,PINEY VIEW LAGOON,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010876249,37.834014,-81.131222
16950,"GYPSY M CLAGG, RESIDENCE",13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110012685683,39.605832,-80.87619699999998
17118,I79 EXIT 139 PROPERTY,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064579941,39.491432,-80.087571
17417,SCENIC RIDGE APTS.,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010881153,39.498632,-80.086671
17522,"EAGLE NATRIUM, LLC",13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064632072,39.74063,-80.846695
17795,E I DUPONT DE NEMOURS- WASHINGTON WORKS,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000586081,39.271944,-81.66166700000002
18760,EXISTING APPROACH AREA RUNWAY 21 STABILIZATION,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110069996228,39.322834,-80.210576
28203,MOZART MHP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010880449,40.02451,-80.72013000000003
30955,AOP CLEARWATER LLC,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110039589362,39.510814,-80.12915699999998
428,HOY REDI-MIX LLC,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010870566,39.652772,-80.016482
1048,MARTINSBURG CITY OF WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007872533,39.45439,-77.96115999999998
1369,CRAIGSVILLE PSD,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010864644,38.35591,-80.610412
2522,HARVEST RIDGE SUBDIVISION,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110044216498,39.561783,-79.973089
3056,GOSHEN GROVE ESTATES,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110046124895,39.531731,-79.98366800000002
3949,OH/ INW/ BH/ NE 001-004,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015983328,39.42235,-77.93173
4377,WOODS II SUBDIVISION (BCPSSD),13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010858991,39.562896,-78.081125
4874,MT ZION PSD,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010852853,38.7834,-81.1415
4927,RODNEY RICHARDS APTS.,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010880458,39.2352,-81.44321
