,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
14392,CLEAN HARBORS OF BALTIMORE,10,,http://echo.epa.gov/detailed-facility-report?fid=110029273417,39.2711,-76.6327
25693,JOHNS HOPKINS UNIVERSITY - APL,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110019858402,39.16084,-76.89956
3292,"SAPPHIRE SCIENTIFIC, INC.",6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000339606,39.30204000000001,-76.55771999999997
7589,W R GRACE & CO - CONN COLUMBIA,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000339456,39.192013,-76.89686400000002
297,KAYDON RING & SEAL INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110000340104,39.274453,-76.635562
24946,"REPLIFORM, INC",3,,http://echo.epa.gov/detailed-facility-report?fid=110003550327,39.249175,-76.687422
4926,THE KEY W CORPORATION,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110066957314,39.15158,-76.68486999999998
5833,UNIVERSITY OF MARYLAND ST. JOSEPH MEDICAL CENTER,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110003512958,39.38812,-76.61328
6865,MILTON W BOSLEY CO INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110001312017,39.17631,-76.62468
11320,PHARMSCRIPT OF MD LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110070513581,39.16898,-76.81186
27643,WSSC CONSOLIDATED LABORATORY,1,,http://echo.epa.gov/detailed-facility-report?fid=110019876703,39.05536,-76.96646
31498,SAFETY-KLEEN SYSTEMS INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110000340122,39.267836,-76.65923599999998
1976,CVS PHARMACY #5706,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110045976985,39.1997,-76.64175999999998
27230,DIAGEO NORTH AMERICA,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000764290,39.22457,-76.69794
6914,HI-TECH COLOR,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000339544,39.10898,-76.69575
13,GTCO CALCOMP PERIPHERALS,0,,http://echo.epa.gov/detailed-facility-report?fid=110002096865,39.17612,-76.87403
22,"SMITH, F. BOWIE & SON",0,,http://echo.epa.gov/detailed-facility-report?fid=110001283753,39.293164,-76.558171
24,J & J AUTO BODY,0,,http://echo.epa.gov/detailed-facility-report?fid=110001782759,39.18708,-76.82454
48,CVS PHARMACY #5926,0,,http://echo.epa.gov/detailed-facility-report?fid=110020892453,38.97749,-76.48803000000002
76,ROY & SON AUTO SERVICE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001255490,39.35154,-76.56081999999998
