,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
2013,GULF OIL PETROLUEM TERMINAL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110032891636,41.29351,-72.90222
14910,"LEGERE GROUP, LTD",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002351721,41.80606,-72.84121999999998
19720,ALGONQUIN GAS COMPRESSOR STATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000851267,41.63214,-72.673458
21799,NORWALK HOSPITAL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013935448,41.111,-73.42199000000002
14131,THE GILMAN BROTHERS COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110007353979,41.579248,-72.197347
17034,BRIDGEPORT BIODIESEL LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110061074386,41.16536,-73.21701
9636,US NAVAL SUBMARINE BASE,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006873954,41.400139,-72.08708100000003
18600,BRIDGEPORT INSULATED WIRE CO,11,,http://echo.epa.gov/detailed-facility-report?fid=110000316685,41.17807,-73.15145
5480,"CONNECTICUT COLOR, INC.",9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110030350108,41.52248,-72.76505999999998
1369,EVONIK CYRO PERFORMANCE POLYMERS FACILITY,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043236281,41.435833,-72.835278
3139,COLONIAL COATINGS INC,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002492197,41.21822,-73.0771
17593,PLAINFIELD RENEWABLE ENERGY LLC,8,,http://echo.epa.gov/detailed-facility-report?fid=110056431918,41.688675,-71.915137
8764,PSEG POWER CONNECTICUT LLC,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000316989,41.17067,-73.18408000000002
11435,"SUCCESS VILLAGE APARTMENTS, INC.",6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001403071,41.198712,-73.158027
21413,ALGONQUIN GAS TRANSMISSION (CHAPLIN),6,,http://echo.epa.gov/detailed-facility-report?fid=110003005159,41.819928,-72.156801
38,WESLEYAN UNIVERSITY,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001404203,41.55782,-72.65245999999998
18505,ALFRED L PIERCE GENERATING STATION,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007353773,41.44856,-72.83351
19490,NORWALK CENTER LLC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110063969950,41.11015,-73.39438
1996,BRIDGEPORT RESOURCE RECOVERY FACILITY,5,,http://echo.epa.gov/detailed-facility-report?fid=110001403124,41.1624,-73.2091
3792,ALLNEX USA RESINS AND ADDITIVES MANUFACTURING FACILITY,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110050813978,41.435,-72.836389
