,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
9621,WESTSIDE WATER POLLUTION CONTROL FACILITY,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110039877194,41.16011,-73.21195999999998
14801,KILLINGLY WATER POLLUTION CONTROL FAC.,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001123560,41.79332,-71.88493000000003
2679,MIDDLETOWN WPCF,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006618053,41.558597,-72.639241
3021,WATERBURY WATER POLLUTION CONTROL FACILITY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002057513,41.52161,-73.04427
1141,PLAINVILLE WPCF,12,,http://echo.epa.gov/detailed-facility-report?fid=110055972452,41.68032,-72.86501
2086,"UNIMETAL SURFACE FINISHING, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110000317434,41.66935,-73.07774
3880,CELLU TISSUE,12,,http://echo.epa.gov/detailed-facility-report?fid=110043782127,41.776151,-72.606406
9636,US NAVAL SUBMARINE BASE,12,,http://echo.epa.gov/detailed-facility-report?fid=110006873954,41.400139,-72.08708100000003
18128,STRATFORD WATER POLLUTION CONTROL FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110001405257,41.17816,-73.1257
18863,KOFKOFF EGG FARM,12,,http://echo.epa.gov/detailed-facility-report?fid=110032599622,41.56844,-72.17085
20306,PLYMOUTH WPCF,12,,http://echo.epa.gov/detailed-facility-report?fid=110006366841,41.668987,-72.991771
21777,HEARTH AT TUXIS POND,12,,http://echo.epa.gov/detailed-facility-report?fid=110030327885,41.28307,-72.59643
6339,SHEFFIELD PHARAMCEUTICALS,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001735454,41.35892,-72.10524000000002
291,ANOCOIL CORP ROCKVILLE,11,,http://echo.epa.gov/detailed-facility-report?fid=110000315374,41.86675200000001,-72.440917
877,VALLEY REGIONAL HIGH SCHOOL,11,,http://echo.epa.gov/detailed-facility-report?fid=110020963297,41.36847,-72.44756
2357,DIAPER DAN INC.,11,,http://echo.epa.gov/detailed-facility-report?fid=110064775248,41.297587,-72.955779
3224,"CYTEC INDUSTRIES, INC.",11,,http://echo.epa.gov/detailed-facility-report?fid=110000749557,41.04878,-73.56145
4193,GREENS FARMS ACADEMY,11,,http://echo.epa.gov/detailed-facility-report?fid=110011758473,41.11865,-73.31635
4801,SWIFT TEXTILE METALIZING LLC,11,,http://echo.epa.gov/detailed-facility-report?fid=110016680858,41.80918,-72.70304
5607,ENFIELD WATER POLLUTION CONTROL FACILITY,11,,http://echo.epa.gov/detailed-facility-report?fid=110000736393,41.97198,-72.60554
