REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110018451931,PHIBRO-TECH INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110018451931,42.23302,-88.53596999999999
110000775180,RICHARDSON ELECTRONICS LTD,12,,http://echo.epa.gov/detailed-facility-report?fid=110000775180,41.881187,-88.402183
110000433763,WEST IRVING DIE INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000433763,41.65044,-88.604576
110018129924,"WOODSTOCK, CITY OF",12,,http://echo.epa.gov/detailed-facility-report?fid=110018129924,42.319251,-88.448647
110018481739,PAMARCO INC,7,,http://echo.epa.gov/detailed-facility-report?fid=110018481739,41.847592,-88.30998699999999
110000431854,SEYMOUR OF SYCAMORE,6,,http://echo.epa.gov/detailed-facility-report?fid=110000431854,41.993318,-88.69774
110069395871,PPG INC ARCHITECTURAL COATINGS,5,,http://echo.epa.gov/detailed-facility-report?fid=110069395871,41.802028,-88.380884
110056953818,BATTERY BUILDERS INCORPORATED,3,,http://echo.epa.gov/detailed-facility-report?fid=110056953818,41.717584,-88.2316
110000429180,PRECISION DORMER LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000429180,42.250242,-88.309213
110009374694,H&I DECORATING PARAMOUNT,0,,http://echo.epa.gov/detailed-facility-report?fid=110009374694,41.86265,-88.27173
110059868059,HBJ FARM,0,,http://echo.epa.gov/detailed-facility-report?fid=110059868059,41.992709999999995,-88.63857
110018386548,UPTIME PARTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110018386548,41.878409999999995,-88.22516
110070120090,AMAZON.COM SVCS LLC MDW9,0,,http://echo.epa.gov/detailed-facility-report?fid=110070120090,41.812762,-88.21721
110055928554,PEP BOYS STORE 1618,0,,http://echo.epa.gov/detailed-facility-report?fid=110055928554,41.81669,-88.27976
110018313467,MARENGO COMMUNITY HIGH SCHOOL,0,,http://echo.epa.gov/detailed-facility-report?fid=110018313467,42.242979999999996,-88.58612
110041634620,MERCY MEDICAL CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110041634620,42.409859999999995,-88.61341999999999
110000606112,TOP DIE CASTING CO.,0,,http://echo.epa.gov/detailed-facility-report?fid=110000606112,42.251389,-88.6325
110003050732,METRO PAINT SUPPLIES INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110003050732,42.30765,-88.29153000000001
110005843258,VALLEY AUTO CRAFT INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110005843258,41.839434000000004,-88.30462299999999
110014372099,OSWEGO HIGH SCHOOL,0,,http://echo.epa.gov/detailed-facility-report?fid=110014372099,41.68379,-88.34217
