,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
36500,US ARMY PUEBLO CHEMICAL DEPOT,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110000912665,38.319845,-104.327961
21470,THORO PRODUCTS COMPANY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000610465,39.81011,-105.19424
30300,ROCKY MOUNTAIN ARSENAL USARMY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000868507,39.833398,-104.842445
12197,TRU-VISION DBA CAMPUS CLEANERS,12,,http://echo.epa.gov/detailed-facility-report?fid=110009556701,39.6785,-104.96676
19370,LOWRY AIR FORCE BASE,12,,http://echo.epa.gov/detailed-facility-report?fid=110022513957,39.720437,-104.893145
34374,TARGET STORE T1413,12,,http://echo.epa.gov/detailed-facility-report?fid=110045534169,39.69117,-104.86595
37886,HERITAGE-CRYSTAL CLEAN LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110044804815,39.792079,-104.945148
55610,OMNICARE PHARMACY OF PUEBLO,12,,http://echo.epa.gov/detailed-facility-report?fid=110043534878,38.31895,-104.61674
61674,TARGET STORE #271,12,,http://echo.epa.gov/detailed-facility-report?fid=110021004483,39.566135,-104.965105
27807,VEOLIA ES TECHNICAL SOLUTIONS LLC,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010751230,39.87075,-104.88168
60090,JOAQUIN MFG CORP,10,,http://echo.epa.gov/detailed-facility-report?fid=110001400181,39.82183,-104.92901
43926,CORRECYCLING INC,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069391385,39.06023,-108.56037
38463,AIR METHODS CORP,7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002988358,39.58453,-104.84682
59464,WOODMAN VALLEY DRY CLEANERS,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002984209,38.930836,-104.794816
872,AVAGO TECHNOLOGIES INC FORT COLLINS COLORADO,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008062577,40.5236,-105.02021
28584,ONE HOUR CLEANERS,4,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001437160,38.865588,-104.816473
7514,XPO LOGISTICS FREIGHT INC - UDV,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006491162,39.8758,-104.87614
21546,POWER ENGINEERING,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110054142067,39.6699,-104.9928
545,SUITES AT SOMEREN GLEN,4,,http://echo.epa.gov/detailed-facility-report?fid=110055523704,39.59506,-104.93009
23506,APP-UNIPATH LLC,4,,http://echo.epa.gov/detailed-facility-report?fid=110002970474,39.67738,-104.91779
