,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
7719,DCP OPERATING CO - ENTERPRISE C.S.,12,7.0,http://echo.epa.gov/detailed-facility-report?fid=110010437884,40.190563,-104.488525
26676,DENVER REGIONAL LANDFILL,12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110001391690,40.024535,-105.027726
42580,KMCGEE FT LUPTON/PLATTE VALLEY/LANCASTER,12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110002052974,40.142887,-104.751569
60646,GCC RIO GRANDE INC,12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110037262636,38.129058,-104.606741
63538,SUNCOR ENERGY - DENVER REFINERY,12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110032913024,39.805556,-104.944444
35968,HOLCIM (US) INC. PORTLAND PLANT,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110000600289,38.386367,-105.017688
36112,MEWBOURN GAS PLANT,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110010691750,40.266583,-104.734944
1333,VESTAS TOWERS AMERICA,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110039573896,38.1685,-104.6189
19215,DUKE ENERGY - LADDER CREEK HELIUM PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110022510754,38.79957,-102.39433
27319,ROGGEN GAS PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110015910031,40.117556,-104.387444
51733,CAERUS ENERGY SERVICES- STORY GULCH C.S.,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110054884773,39.452772,-108.037552
54387,ENTERPRISE GAS PROC - MEEKER GAS PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110023148084,39.957194,-108.318161
64096,NOBLE ENERGY - WELLS RANCH 35 ECONODE,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064530752,40.442843,-104.393154
1075,BARGATH - RYAN GULCH COMPRESSOR STATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020579729,39.555196,-107.771577
4605,UTE E CENTRAL DELIVERY POINT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010308979,37.120686,-107.939346
9930,PATARA MIDSTREAM LLC - ANDYS MESA GAS PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043814931,38.044338,-108.640381
20297,KERR-MCGEE GATHERING - FREDERICK CS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001972349,40.056793,-104.883713
21251,CO RIVER DEVCO  - WELLS RANCH CPF,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064528729,40.477343,-104.430277
26027,NOBLE ENERGY-WELLS RANCH AE 30 ECONODE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064736451,40.45766,-104.354908
47128,CATAMOUNT ENERGY PARTNERS - IGNACIO GAS TREATING PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040826130,37.106187,-107.775695
