REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110025329758,"DEVONSHIRE LAKE CONDOMINIUMS PROPERTY ASSOCIATION, INC.",13,,http://echo.epa.gov/detailed-facility-report?fid=110025329758,36.36939,-92.54141
110033164625,BLYTHEVILLE WEST WASTEWATER TREATMENT PLANT,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110033164625,35.934611,-89.942278
110025040024,STUTTGART WWTP,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110025040024,34.49243,-91.56774
110070114714,LITTLE RED RIVER ESTATES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070114714,35.471278000000005,-91.954417
110055981923,GREENWAY WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055981923,36.338962,-90.211499
110010066864,"HUMPHREY, CITY OF - WWTP",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010066864,34.42005,-91.70787
110010066613,"LAKE CITY, CITY OF",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010066613,35.810375,-90.432602
110070114560,SALESVILLE WASTEWATER TREATMENT PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110070114560,36.243139,-92.270944
110039816857,BASSETT WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110039816857,35.5293,-90.1343
110010066463,"SWIFTON, CITY OF",12,,http://echo.epa.gov/detailed-facility-report?fid=110010066463,35.822972,-91.14133299999999
110055983510,RAVENDEN SPRINGS WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110055983510,36.308861,-91.219889
110011376509,BRINKLEY WATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110011376509,34.88521,-91.19462
110039695318,PALESTINE WATER UTILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110039695318,34.96487,-90.91351
110009124321,SHANNON SCHAUFLER,12,,http://echo.epa.gov/detailed-facility-report?fid=110009124321,36.389417,-92.461083
110070116323,DIAMOND BLUFF WW TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110070116323,35.518306,-92.173889
110064252320,EDEN ISLE CORP-WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110064252320,35.51086,-92.10067
110009124526,"COTTON PLANT, CITY OF",12,,http://echo.epa.gov/detailed-facility-report?fid=110009124526,34.999502,-91.24359799999999
110010065650,ARKANSAS DEPT OF CORRECTION - CUMMINS UNIT,12,,http://echo.epa.gov/detailed-facility-report?fid=110010065650,34.036694,-91.5845
110032765924,BLYTHEVILLE SEWER DEPT.-NORTH WWTP,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110032765924,35.9547,-89.8883
110007411979,JORDAN'S KWIK STOP INC.,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007411979,35.139427000000005,-90.19341999999999
