REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000424452,GERDAU AMERISTEEL ST PAUL MILL,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000424452,44.890935999999996,-93.01087700000001
110010292272,3M CO CENTER PILOT PLANTS,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010292272,44.955556,-92.998611
110000423612,XCEL ENERGY   ALLEN S KING GENERATING PLANT,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000423612,45.029468,-92.77901800000001
110008825272,DISTRICT ENERGY ST PAUL INC-HANS O NYMAN,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008825272,44.943329999999996,-93.096815
110000424069,CO-OPERATIVE PLATING CO,2,,http://echo.epa.gov/detailed-facility-report?fid=110000424069,44.94959,-93.16834
110008822738,AUTONATION FORD WHITE BEAR LAKE,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110008822738,45.038571999999995,-93.039169
110003772720,BIGHLEY AUTO BODY INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003772720,45.01403,-92.99228000000001
110070832900,PRECISE AUTO BODY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070832900,45.062985,-93.026238
110001444526,RAYVEN INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001444526,44.95402,-93.15171
110003778797,OLD DUTCH FOODS INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003778797,45.01335,-93.20006
110003745403,SAINT PAUL BRASS FOUNDRY CO,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003745403,44.963,-93.14050999999999
110003732649,STRUCTURAL WOOD CORP,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003732649,45.06297,-93.05175
110000424130,NORTHERN IRON & MACHINE,1,,http://echo.epa.gov/detailed-facility-report?fid=110000424130,44.96739,-93.062852
110039636141,CENTRAL SANDBLASTING CO,1,,http://echo.epa.gov/detailed-facility-report?fid=110039636141,45.09386,-93.185045
110003831649,COMMERCIAL ASPHALT CO 905,1,,http://echo.epa.gov/detailed-facility-report?fid=110003831649,44.88825,-93.00931
110000424194,VIKING DRILL & TOOL INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110000424194,44.9348,-93.07591
110009398936,HEALTHEAST MIDWAY HEALTH SERVICES,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009398936,44.95557,-93.17147
110068582251,CURTIS-WRIGHT SURFACE TECHNOLOGIES,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110068582251,45.08582,-93.18831
110020475396,WELLS FARGO OPERATIONS CENTER,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020475396,45.121373999999996,-93.177622
110068388792,VIET AUTO REPAIR,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110068388792,44.928309999999996,-93.08808
