,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
14802,US STEEL-GLW-RIVER BASINS,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000497141,42.2774,-83.1103
1519,CARMEUSE LIME INC  RIVER ROUGE FACILITY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008058369,42.2774,-83.12799999999999
7799,GUARDIAN FIBERGLASS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000409923,42.25417,-84.74212
8762,AMERICAN RACK COMPANY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055573696,42.87354000000001,-85.52826
14237,TOEFCO ENGINEERED COATING SYSTEMS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021091968,41.839449,-86.24117
15131,ALERIS RECYCLING INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000409111,41.9225,-85.023333
15160,GREDE LLC - IRON MOUNTAIN,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000412303,45.799405,-88.070937
15846,PLASAN CARBON COMPOSITES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056288690,43.02173,-85.78562
16612,SEBEWAING LIGHT AND WATER DEPT.,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070160960,43.7323,-83.4529
19047,BASF CORP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000494019,42.2215,-83.1472
22686,"HURON CASTING, INC (BLUE DIAMOND STEEL CASTING)",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064193625,43.827053,-83.261875
28767,"MOD INTERIORS, INCORPORATED",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003710020,42.7227,-82.6818
29862,GLWA WRRF,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000555435,42.2834,-83.12575
31137,RIVERVIEW LAND PERSERVE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003616196,42.156323,-83.212122
35665,GERDAU MACSTEEL MONROE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000405945,41.897173,-83.361645
35768,MARATHON PETROLEUM CO LP - MICHIGAN REFINING DIV,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000554828,42.2841,-83.1527
44095,"DETROIT RENEWABLE POWER, LLC",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110028027926,42.368645,-83.051749
50397,L'ANSE WARDEN ELECTRIC COMPANY LLC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110058240327,46.756876,-88.455897
54941,"HUTCHINSON ANTIVIBRATION SYSTEMS, INC.",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000411260,42.97207,-85.63978
56988,MAGNA DEXSYS (DELTA EXTERIOR SYSTEMS),12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064375233,42.711327,-84.630625
