,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
4047,"ARAUCO PANELS USA, LLC",12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000346992,35.59762,-79.04453000000002
11543,CPI POWER PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110043787783,33.94303,-78.00939699999998
30030,PCS PHOSPHATE CO INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000586376,35.37745,-76.778816
35813,USMC CAMP LEJEUNE,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110041995151,34.717781,-77.342919
37895,DSM PHARMACEUTICALS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000586401,35.65703900000001,-77.352455
43815,US MARINE CORPS CHERRY POINT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000604301,34.9,-76.8917
21967,DOMTAR PAPER CO LLC PLYMOUTH MILL,11,3.0,http://echo.epa.gov/detailed-facility-report?fid=110013794000,35.86171599999999,-76.77968299999998
6421,"ENVIVA PELLETS SAMPSON, LLC",11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064430520,35.117887,-78.18227399999998
11356,CPI USA NORTH CAROLINA ROXBORO,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000347045,36.43286,-78.96016999999998
28338,CORN PRODUCTS,10,9.0,http://echo.epa.gov/detailed-facility-report?fid=110000861032,36.032491,-80.228696
42132,CITY OF GREENSBORO - T.Z. OSBORNE WATER RECLAMATION FACILITY,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001978165,36.098214,-79.687741
30522,MANN+HUMMEL PUROLATOR FILTERS LLC,9,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000349766,35.01388,-78.91885
21431,PRESTAGE FARMS - MOLTONVILLE,9,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001489363,34.98598,-78.24964
16076,FCC (NORTH CAROLINA) PAPER PLANT,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055573669,34.802668,-79.4414
29368,"BLYTHE BROTHERS ASPHALT COMPANY, LLC",9,,http://echo.epa.gov/detailed-facility-report?fid=110018859190,35.116519,-80.89585
37169,FEREBEE CORPORATION-CONCORD,9,,http://echo.epa.gov/detailed-facility-report?fid=110015980795,35.27261,-80.83261
41937,UNC CHARLOTTE,9,,http://echo.epa.gov/detailed-facility-report?fid=110000847647,35.301448,-80.731274
41387,"STERICYCLE, INC.",8,6.0,http://echo.epa.gov/detailed-facility-report?fid=110001483537,36.06587,-79.34971
31904,"JACOB HOLM INDUSTRIES (AMERICA), INC.",8,,http://echo.epa.gov/detailed-facility-report?fid=110070361956,35.54154000000001,-82.6426
14163,RELIANCE PACKAGING,7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070262537,35.13705,-79.43594
