,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
33563,HIGH VISTA FALLS WWTP,13,43.0,http://echo.epa.gov/detailed-facility-report?fid=110045961517,35.43098,-82.57003
42933,HENDERSON S ASSISTED LIVING,13,41.0,http://echo.epa.gov/detailed-facility-report?fid=110006708027,35.379134,-82.473729
23798,MOUNTAIN VIEW ASSISTED LIVING,13,29.0,http://echo.epa.gov/detailed-facility-report?fid=110006708116,35.365694,-82.479621
7476,FLETCHER ACADEMY INCORPORATED,13,18.0,http://echo.epa.gov/detailed-facility-report?fid=110007119297,35.395833,-82.484444
15993,ANSON COUNTY WTP,13,16.0,http://echo.epa.gov/detailed-facility-report?fid=110009842830,34.970833,-79.931944
27325,WAYNESVILLE WASTE WATER TREATMENT PLANT,13,16.0,http://echo.epa.gov/detailed-facility-report?fid=110002357734,35.426055,-83.010257
23516,CITY OF ALBEMARLE,13,11.0,http://echo.epa.gov/detailed-facility-report?fid=110000560982,35.335592,-80.213516
13954,DENTON WWTP,13,9.0,http://echo.epa.gov/detailed-facility-report?fid=110009845463,35.620938,-80.129471
40527,PILOT CREEK WWTP,13,9.0,http://echo.epa.gov/detailed-facility-report?fid=110000544028,35.26,-81.445278
16032,WALLACE REGIONAL WWTP,13,8.0,http://echo.epa.gov/detailed-facility-report?fid=110045294953,34.730915,-77.98331800000003
17381,TOWN OF MAYSVILLE,13,8.0,http://echo.epa.gov/detailed-facility-report?fid=110006710853,34.90599,-77.23141
23293,ALCOA - BADIN WORKS,13,7.0,http://echo.epa.gov/detailed-facility-report?fid=110017425614,35.4155,-80.11825999999998
36002,LA GRANGE WWTP,13,7.0,http://echo.epa.gov/detailed-facility-report?fid=110009845800,35.309607,-77.775811
27598,ELIZABETH CITY WASTEWATER TREATMENT PLANT,13,6.0,http://echo.epa.gov/detailed-facility-report?fid=110000548925,36.30984,-76.20824
3294,SILER CITY WWTP,13,5.0,http://echo.epa.gov/detailed-facility-report?fid=110040028332,35.760856,-79.46220100000002
16970,BENSON WWTP,13,5.0,http://echo.epa.gov/detailed-facility-report?fid=110064629718,35.389297,-78.507835
23562,BLUE RIDGE PAPER PRODUCTS INC (DBA EVERGREEN PACKAGING),13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110009846480,35.5349,-82.8421
5914,ELIZABETHTOWN WASTEWATER PLAN,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110018816290,34.628060999999995,-78.590316
15348,MOUNT OLIVE WWTP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110006367289,35.19442700000001,-78.043782
19572,DUNN WWTP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110064616063,35.292,-78.685541
