,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
12352,BUCKHORN RUBBER PRODUCTS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000442227,39.680531,-91.399269
44417,TEVA PHARMACEUTICALS USA INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110017987384,39.14927,-91.824585
7429,BUICK RESOURCE RECYCLING FACILITY LLC,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017990478,37.636797,-91.131894
50115,EBV EXPLOSIVES ENVIRONMENTAL C O,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064173291,37.0969,-94.38559
48088,"OWENS CORNING INSULATING SYSTEMS, LLC - JOPLIN",9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069326688,37.074693,-94.617857
7170,CONTINENTAL CEMENT CO LLC,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000595981,39.67913,-91.31424
27647,BLUE RIVER WASTEWATER TREATMENT PLANT,7,,http://echo.epa.gov/detailed-facility-report?fid=110018009723,39.121109,-94.494659
44013,SUGAR CREEK CEMENT PLANT,7,,http://echo.epa.gov/detailed-facility-report?fid=110012704136,39.144325,-94.416723
32328,GOLDEN TRIANGLE ENERGY,5,,http://echo.epa.gov/detailed-facility-report?fid=110010819070,40.18925,-95.36789
17636,MAGNITUDE 7 METALS LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110043809171,36.510698,-89.56483399999998
43609,VALLEY MINERALS LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110017993607,37.88913,-90.530113
2959,POET BIOREFINING-MACON,1,,http://echo.epa.gov/detailed-facility-report?fid=110033218845,39.7481,-92.3851
3482,LOXCREEN,1,,http://echo.epa.gov/detailed-facility-report?fid=110000606318,36.227312,-89.756478
7612,PARAMOUNT METALIZING,1,,http://echo.epa.gov/detailed-facility-report?fid=110001131481,38.20296,-91.17887
8555,AMEREN UE MERAMEC POWER STATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110001958515,38.40212,-90.335953
17635,BLACK OAK LANDFILL,1,,http://echo.epa.gov/detailed-facility-report?fid=110014003531,37.2413,-92.4584
20191,ADM GROWMARK,1,,http://echo.epa.gov/detailed-facility-report?fid=110001452142,38.680561,-90.194977
22803,INGREDION INCORPORATED NORTH KANSAS CITY PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110000443093,39.125992,-94.57328
26054,THOMAS HILL ENERGY CENTER - POWER DIV,1,,http://echo.epa.gov/detailed-facility-report?fid=110000444243,39.5531,-92.6392
26794,GRAPHIC PACKAGING INTERNATIONAL - PACIFIC,1,,http://echo.epa.gov/detailed-facility-report?fid=110003940718,38.47097,-90.75002
