,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
7057,FORT BELLEFONTAINE COMPOST CENTER,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110028291257,38.822032,-90.230531
22952,BONACKER FARMS INC.,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110020062386,38.4212,-90.59978
811,TWIN OAKS ESTATES WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024577581,38.69855,-93.561798
4882,LOST VALLEY LAKE RESORT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006728513,38.476056,-91.387972
8402,RUSSELLVILLE PWS,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009712178,38.503083,-92.442278
11283,GARDEN INN TRUCK PLAZA WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015879913,40.078723,-95.200416
11398,ALBANY PWS,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110042674273,40.250298,-94.346525
13361,SHORELINE WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015602301,39.55975,-92.503083
14421,GREEN MEADOWS SUBDIVISION WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009112584,38.753813,-93.759798
15702,CENTURY ESTATES SUBDIVISION WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006728005,38.10545,-91.08689
16688,JCPSD SUMMER SET WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006730984,38.098726,-90.571227
16700,BIRCH TREE PWS,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009695883,36.989557,-91.495265
17059,BARNETT MANOR WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006729120,38.376778,-92.66675
17214,ROY L UTILITIES,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006666713,38.926917,-91.375139
17270,GLADLO WATER AND SEWER WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006730092,38.005517,-91.718388
18886,WEST BROADWAY SWIM CLUB,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069995763,38.95565,-92.39587
18915,BERTRAND PWS,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110042547170,36.909664,-89.465137
22373,GATEWAY REFRIGERATED WAREHOUSES,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009869767,38.760552,-91.14219
24867,PENDLETON MHP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006668604,38.692417,-92.099139
24906,LAKE NEHAI TONKAYEA WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006824838,39.587887,-92.890941
