REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110009075856,SUNNILAND CORPORATION,9,,http://echo.epa.gov/detailed-facility-report?fid=110009075856,28.729722,-81.3075
110070001626,PECE OF MIND ENVIRONMENTAL,9,,http://echo.epa.gov/detailed-facility-report?fid=110070001626,28.57692,-81.299307
110001749341,SEMINOLE COUNTY OSCEOLA LANDFILL,9,,http://echo.epa.gov/detailed-facility-report?fid=110001749341,28.787739000000002,-81.081861
110009074811,ORLANDO SANFORD AUTHORITY,9,,http://echo.epa.gov/detailed-facility-report?fid=110009074811,28.775159999999996,-81.2424
110020068754,PAPI RECYCLING INC,8,,http://echo.epa.gov/detailed-facility-report?fid=110020068754,28.640240000000002,-81.45796
110002528854,E D COOK LUMBER CO,8,,http://echo.epa.gov/detailed-facility-report?fid=110002528854,28.626025,-81.45082
110062673575,UNLIMITED TOWING,8,,http://echo.epa.gov/detailed-facility-report?fid=110062673575,28.558429999999998,-81.12206
110058277332,BALGOBIN MOTORS EXPORT INC,8,,http://echo.epa.gov/detailed-facility-report?fid=110058277332,28.56832,-81.17045
110005639425,419 METAL & AUTO RECYCLING CENTER INC,5,,http://echo.epa.gov/detailed-facility-report?fid=110005639425,28.70717,-81.295924
110000508914,ORLANDO/IRON BRIDGE REGIONAL WRF,4,,http://echo.epa.gov/detailed-facility-report?fid=110000508914,28.623656,-81.22502
110010043336,CITY INDUSTRIES - GROUND WATER REMEDIATION TREATMENT,4,,http://echo.epa.gov/detailed-facility-report?fid=110010043336,28.60121,-81.29908
110000507782,SANLANDO UTILITIES CORP,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000507782,28.697452000000002,-81.435546
110009071609,ORANGE COUNTY SHERIFFS OFFICE AVIATION UNIT,1,,http://echo.epa.gov/detailed-facility-report?fid=110009071609,28.549547999999998,-81.343902
110070547148,TOP GOLF-LAKE MARY,1,,http://echo.epa.gov/detailed-facility-report?fid=110070547148,28.75,-81.35999
110005654933,ECO GREEN AUTO PARTS,1,,http://echo.epa.gov/detailed-facility-report?fid=110005654933,28.56042,-81.12852
110070103232,HAWK'S CREST - PHASE 1 - 3,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070103232,28.6276,-81.3053
110067024990,BRISSON EAST PHASE 1,0,,http://echo.epa.gov/detailed-facility-report?fid=110067024990,28.753759999999996,-81.23914
110070597546,"NEW CREATION ASSEMBLY OF GOD, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110070597546,28.750111999999998,-81.279332
110070263462,APOPKA MIDDLE SCHOOL,0,,http://echo.epa.gov/detailed-facility-report?fid=110070263462,28.68592,-81.50941
110005990669,MASCHMEYER CONCRETE CBP,0,,http://echo.epa.gov/detailed-facility-report?fid=110005990669,28.677315999999998,-81.348496
