REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110016682981,NYLO METAL FINISHING LLC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110016682981,41.56245,-73.03294
110000316248,TRADEBE TREATMENT & RECYCLING,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000316248,41.55284,-72.79306
110030426386,ALDIN ASSOCIATES LP/ MERIDEN SUNOCO,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110030426386,41.539609999999996,-72.81521
110002152223,MEDALLIC ART,12,,http://echo.epa.gov/detailed-facility-report?fid=110002152223,41.382,-73.516
110000621578,CARPIN MFG INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000621578,41.54953,-73.0403
110002498093,H&H PARTS CLEANING,12,,http://echo.epa.gov/detailed-facility-report?fid=110002498093,41.55465,-73.05011999999999
110054142487,NEW MILFORD AUTO WRECKING,12,,http://echo.epa.gov/detailed-facility-report?fid=110054142487,41.60666,-73.45755
110045535113,OMNICARE OF CT VALUE HEALTH CARE SERV LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110045535113,41.549713,-72.923066
110054361294,CVS PHARMACY 0696,12,,http://echo.epa.gov/detailed-facility-report?fid=110054361294,41.4344,-73.41173
110054827158,CVS PHARMACY 1123,12,,http://echo.epa.gov/detailed-facility-report?fid=110054827158,41.475840000000005,-73.2178
110067536722,"PHOENIX SOIL, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110067536722,41.55551,-73.04884
110000621532,CENTURY BRASS PRODUCTS NEW MILFORD PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000621532,41.588,-73.428
110000863600,CENTURY BRASS PRODUCTS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000863600,41.55489,-73.04142
110000316569,ROMATIC MANUFACTURING COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000316569,41.45446,-73.24283
110000863673,COSTCO WHOLESALE CLUB #313,12,,http://echo.epa.gov/detailed-facility-report?fid=110000863673,41.543013,-72.97129699999999
110000621550,MACDERMID JOHN T ESTATE OF,12,,http://echo.epa.gov/detailed-facility-report?fid=110000621550,41.677620000000005,-73.04542
110044350010,CVS PHARMACY 135,12,,http://echo.epa.gov/detailed-facility-report?fid=110044350010,41.745843,-73.201093
110011767025,PETER B CURA & SONS,12,,http://echo.epa.gov/detailed-facility-report?fid=110011767025,41.609790000000004,-73.06817
110066946185,COSTCO WHOLESALE 1196,12,,http://echo.epa.gov/detailed-facility-report?fid=110066946185,41.709244,-72.76615699999999
110000317274,"WATERBURY ROLLING MILLS, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110000317274,41.57205,-73.05873000000001
