,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
7748,PENTAGON RESERVATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110063002236,38.870855,-77.055745
19326,VIRGINIA HOSPITAL CENTER - ARLINGTON,11,3.0,http://echo.epa.gov/detailed-facility-report?fid=110001891579,38.88945,-77.12875
9668,FORTE SUPPORT CENTER (FCPS),6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005230865,38.79857,-77.1799
3249,GOODWIN HOUSE ALEXANDRIA,5,3.0,http://echo.epa.gov/detailed-facility-report?fid=110070435366,38.83657,-77.11339
19691,"DEPT. OF THE ARMY HQ, JOINT- BASE MYER- HENDERSON HALL",5,3.0,http://echo.epa.gov/detailed-facility-report?fid=110042045596,38.883222,-77.081165
32099,MOUNT VERNON HOSPITAL,5,,http://echo.epa.gov/detailed-facility-report?fid=110001892319,38.74066,-77.07513
22512,ALEXANDRIA HOSPITAL,4,,http://echo.epa.gov/detailed-facility-report?fid=110001891409,38.82422,-77.1047
20131,US ARMY - FORT BELVOIR,3,,http://echo.epa.gov/detailed-facility-report?fid=110000620374,38.703037,-77.150418
1126,ZIPS DRY CLEANER,2,,http://echo.epa.gov/detailed-facility-report?fid=110002031382,38.783299,-77.078131
7057,SHARPSHOOTERS SMALL ARMS RANGE,2,,http://echo.epa.gov/detailed-facility-report?fid=110055066495,38.73658,-77.18763
13532,WASHINGTON GAS LIGHT COMPANY,2,,http://echo.epa.gov/detailed-facility-report?fid=110000826250,38.79844,-77.1793
14668,ALEXANDRIA METAL FINISHERS,2,,http://echo.epa.gov/detailed-facility-report?fid=110000340809,38.7025,-77.222778
14954,US DEPARTMENT OF STATE SA-7A FIRING RANGE,2,,http://echo.epa.gov/detailed-facility-report?fid=110015783623,38.74261,-77.2082
16341,AIM NATIONAL LEASE,2,,http://echo.epa.gov/detailed-facility-report?fid=110005288517,38.74422,-77.19919
16999,BILL PAGE HONDA,2,,http://echo.epa.gov/detailed-facility-report?fid=110006454318,38.86916,-77.17643000000002
22690,"CANAL CENTER PLAZA, ALEXANDRIA VA",2,,http://echo.epa.gov/detailed-facility-report?fid=110006360277,38.81459,-77.03931999999998
24063,SICPA SECURINK CORPORATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110000340881,38.739806,-77.205083
26430,ZIPS DRY CLEANERS,2,,http://echo.epa.gov/detailed-facility-report?fid=110070225138,38.83685300000001,-77.156015
29185,ROSSLYN PLAZA D,2,,http://echo.epa.gov/detailed-facility-report?fid=110001898322,38.89551,-77.06939
33381,ALEXANDRIA HYUNDAI,2,,http://echo.epa.gov/detailed-facility-report?fid=110005250496,38.821778,-77.057807
