,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
215,AGANA SEWAGE TREATMENT PLT,13,,http://echo.epa.gov/detailed-facility-report?fid=110010679328,13.4809,144.7475
234,NORTHERN DISTRICT WWTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110009723246,13.5403,144.8158
376,UGUM SURFACE WATER TREATMENT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110041921356,13.373578,144.765923
495,AGAT STP,12,,http://echo.epa.gov/detailed-facility-report?fid=110067558663,13.413332999999998,144.64166699999996
158,LAYON MUNICIPAL SOLID WASTE LANDFILL,11,,http://echo.epa.gov/detailed-facility-report?fid=110043427985,13.3039,144.7278
53,UMATAC MERIZO SEWAGE TMT PLT,10,,http://echo.epa.gov/detailed-facility-report?fid=110009723255,13.2839,144.6667
249,GUAM POWER AUTHORITY - CABRAS POWER PLANT,10,,http://echo.epa.gov/detailed-facility-report?fid=110007501499,13.3949,144.7071
198,CABRAS MARINE CORPORTATION,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110046526773,13.441667,144.656667
271,TRISTAR AGAT TERMINAL,9,,http://echo.epa.gov/detailed-facility-report?fid=110040841462,13.419802,144.690156
332,MOBIL CABRAS,9,,http://echo.epa.gov/detailed-facility-report?fid=110010037717,13.464108,144.663331
168,GUAM WWTP,7,,http://echo.epa.gov/detailed-facility-report?fid=110010037806,13.461778,144.670694
372,SOUTH PACIFIC PETROLEUM CORPORATION,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070569002,13.462778,144.664
145,MOBIL OIL CABRAS TERMINAL,2,,http://echo.epa.gov/detailed-facility-report?fid=110070569559,13.441389,144.6475
217,PORT AUTHORITY OF GUAM - EQUIPMENT MAINTENANCE AND REPAIR FACILITIES,2,,http://echo.epa.gov/detailed-facility-report?fid=110064860075,13.46195,144.66552
229,UNIVERSITY OF GUAM,1,,http://echo.epa.gov/detailed-facility-report?fid=110007501444,13.426667000000002,144.795556
314,TRISTAR TERMINALS GUAM INC F-1 FUEL PIER,1,,http://echo.epa.gov/detailed-facility-report?fid=110063720264,13.463003,144.663935
204,HAWAIIAN ROCK PRODUCTS-GUAM,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012701031,13.5175,144.8894
443,NIKKO GUAM ANNEX BUILDING,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070162462,13.5216,144.8051
482,CABRAS MARINE CORPORATION,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070163546,13.461784,-144.664629
8,GUAM PLAZA HOTEL PARKING STRUCTURE,0,,http://echo.epa.gov/detailed-facility-report?fid=110070215175,33.5111,144.7845
