,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
296,CALVO SALAS CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110005721576,13.475464,144.744053
331,GUAM REGIONAL MEDICAL CITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110063682082,13.4383,144.772929
402,GUAM SHIPYARD,12,,http://echo.epa.gov/detailed-facility-report?fid=110033109080,13.4383,144.772929
481,LEO PALACE COUNTRY CLUB RESORT,12,,http://echo.epa.gov/detailed-facility-report?fid=110007501701,13.4383,144.772929
484,GUAM INTERNATIONAL AIRPORT AUTHORITY,5,,http://echo.epa.gov/detailed-facility-report?fid=110006365888,13.493144,144.805447
1,PACIFIC ISLAND CLUB GUAM,0,,http://echo.epa.gov/detailed-facility-report?fid=110014412849,13.51101,144.802175
4,KWIKSPACE GUAM INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110012199281,13.4383,144.772929
9,UNIT E,0,,http://echo.epa.gov/detailed-facility-report?fid=110070119904,13.4383,144.772929
14,EXXONMOBIL I H I YPAO,0,,http://echo.epa.gov/detailed-facility-report?fid=110012199691,13.4383,144.772929
15,SKY DIVE GUAM,0,,http://echo.epa.gov/detailed-facility-report?fid=110024598693,13.4383,144.772929
19,COMMUNITY FIRST GUAM FEDERAL CREDIT UNION,0,,http://echo.epa.gov/detailed-facility-report?fid=110070119906,13.4383,144.772929
23,THE ACADEMY OF OUR LADY OF GUAM,0,,http://echo.epa.gov/detailed-facility-report?fid=110058884621,13.4383,144.772929
24,BME AND SONS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110055442766,13.4383,144.772929
26,MOBIL BARRIGADA 711,0,,http://echo.epa.gov/detailed-facility-report?fid=110013299732,13.4383,144.772929
29,GRAPHIC CENTER INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110069517213,13.4383,144.772929
30,"BENSON GUAM, ENTERPRISES",0,,http://echo.epa.gov/detailed-facility-report?fid=GUR000130203,13.4383,144.772929
31,PURCELL PAINTING & COATINGS,0,,http://echo.epa.gov/detailed-facility-report?fid=110070207797,13.4383,144.772929
38,"KLOPPENBURG ENTERPRISES, INCORPORATED",0,,http://echo.epa.gov/detailed-facility-report?fid=110041668683,13.4383,144.772929
44,TATA COMMUNICATIONS GUAM LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110066984366,13.4383,144.772929
45,"US NAVY PUBLIC WORKS CENTER, GUAM",0,,http://echo.epa.gov/detailed-facility-report?fid=110025335527,13.419606,144.673653
