,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
125,ORDOT LANDFILL,12,,http://echo.epa.gov/detailed-facility-report?fid=110009278281,13.439169,144.7474
425,CARRIER GUAM INC.,12,,http://echo.epa.gov/detailed-facility-report?fid=110010421560,13.499811,144.799129
11,GPA - MANENGON,0,,http://echo.epa.gov/detailed-facility-report?fid=110001322337,13.4383,144.772929
65,GPA - TALOFOFO,0,,http://echo.epa.gov/detailed-facility-report?fid=110018854685,13.4383,144.772929
73,POWER SOURCE ENERGY/GUAM REEF HOTEL,0,,http://echo.epa.gov/detailed-facility-report?fid=110043427994,13.4383,144.772929
75,APRA HARBOR NAVAL COMPLEX,0,,http://echo.epa.gov/detailed-facility-report?fid=110000856547,13.419606,144.673653
94,MEC - PITI,0,,http://echo.epa.gov/detailed-facility-report?fid=110018854701,13.4383,144.772929
101,GPA - YIGO,0,,http://echo.epa.gov/detailed-facility-report?fid=110018853846,13.4383,144.772929
122,GUAM SHIPYARD,0,,http://echo.epa.gov/detailed-facility-report?fid=110021035066,13.42175,144.653603
127,MARIANAS ENERGY COMPANY PITI 8 & 9,0,,http://echo.epa.gov/detailed-facility-report?fid=110032613401,13.463579,144.678216
153,GUAM MEMORIAL HOSPITAL AUTHORITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110022451121,13.504307999999998,144.775283
158,LAYON MUNICIPAL SOLID WASTE LANDFILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110043427985,13.3039,144.7278
181,TENJO VISTA POWER PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110060259241,13.416907,144.687034
204,HAWAIIAN ROCK PRODUCTS-GUAM,0,,http://echo.epa.gov/detailed-facility-report?fid=110012701031,13.5175,144.8894
249,GUAM POWER AUTHORITY - CABRAS POWER PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110007501499,13.3949,144.7071
271,TRISTAR AGAT TERMINAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110040841462,13.419802,144.690156
280,"COMMANDER, U.S. NAVAL FORCES MARIANAS",0,,http://echo.epa.gov/detailed-facility-report?fid=110046526737,13.419610999999998,144.673667
298,PACIFIC LAUNDRY,0,,http://echo.epa.gov/detailed-facility-report?fid=110021035057,13.4383,144.772929
304,GPA - MARBO,0,,http://echo.epa.gov/detailed-facility-report?fid=110018854676,13.4383,144.772929
307,SOUTH PACIFIC PETROLEUM CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110025241147,13.464108,144.663331
