,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
33,ISP FREETOWN FINE CHEMICALS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001939779,41.766111,-71.106944
27571,RELIABLE ELECTRO PLATING INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000700616,41.9513,-71.225
29436,JOHNS USED AUTO PARTS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024330188,42.11079,-71.48553000000003
2352,METALOR TECHNOLOGIES USA,12,,http://echo.epa.gov/detailed-facility-report?fid=110000311519,41.94198,-71.2769
9962,SOUTH SHORE MILLWORK,12,,http://echo.epa.gov/detailed-facility-report?fid=110056488894,41.94493,-71.22103
11152,WDC HOLDINGS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000700607,42.00327,-71.33735
20110,HEAT TRANSFER PRODUCTS,12,,http://echo.epa.gov/detailed-facility-report?fid=110002086910,41.74908,-70.96873000000002
22783,CH YATES RUBBER CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110069376268,41.74346,-71.11447
27481,SWEET METAL FINISHING,12,,http://echo.epa.gov/detailed-facility-report?fid=110003370548,41.93393,-71.29229000000002
30790,MCCABE SAND & GRAVEL,12,,http://echo.epa.gov/detailed-facility-report?fid=110001952030,41.88248,-71.08801
32873,LASELL COLLEGE,12,,http://echo.epa.gov/detailed-facility-report?fid=110007369855,42.34322,-71.24131
893,HARVARD VANGUARD MEDICAL ASSOCIATES,10,,http://echo.epa.gov/detailed-facility-report?fid=110043945381,42.30373,-71.21681
37510,TRAFFIC MARKINGS INC,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069993356,42.08383,-71.41287
10086,GARELICK FARMS MILK PRODUCTION FACILITY,7,,http://echo.epa.gov/detailed-facility-report?fid=110000310583,42.087386,-71.445916
32178,SCHWARZKOPF TECHNOLOGIES CORP,5,,http://echo.epa.gov/detailed-facility-report?fid=110003496388,42.05519,-71.3996
11210,NEW ENGLAND ROPES,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009588703,41.74709,-71.11149
3363,VARNEY BROTHERS SAND & GRAVEL INC,4,,http://echo.epa.gov/detailed-facility-report?fid=110002017638,42.110996,-71.489737
25028,CAMGER COATINGS SYSTEMS,4,,http://echo.epa.gov/detailed-facility-report?fid=110000310645,42.10951,-71.36209000000002
2334,V&S TAUNTON GALVANIZING LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110022831952,41.93571,-71.12869
4657,PHARMASOL CONTRACT DEVELOPMENT & MANUFACTURING,3,,http://echo.epa.gov/detailed-facility-report?fid=110000882368,42.050641,-71.07300000000002
