,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
12621,CAPITAL METAL FINISHING,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002591062,32.203720000000004,-110.96148
1310,FELTON KING PROPERTY,12,,http://echo.epa.gov/detailed-facility-report?fid=110002598680,33.441378,-112.09129
1721,CLOSED LOOP REFINING AND RECOVERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110040771778,33.442409999999995,-112.18655
5021,AMERECO BIOFUELS,12,,http://echo.epa.gov/detailed-facility-report?fid=110042247869,33.3616,-112.7445
5445,NORTHWEST HOSPITAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110000830619,32.31963,-111.01208
8037,DLUBAK GLASS COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110039261303,32.545911,-114.61509
11317,CYBERNETIC RESEARCH LABORATORIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110032635049,32.18292,-110.91777
763,SAFETY-KLEEN,11,,http://echo.epa.gov/detailed-facility-report?fid=110000608986,33.29885,-111.95564
10710,ASCENT AVIATION SEVICES CORPORATION,10,,http://echo.epa.gov/detailed-facility-report?fid=110070226249,32.12678,-110.95951
7510,ANDERSON PAINTING,7,,http://echo.epa.gov/detailed-facility-report?fid=110039284592,32.13919,-110.92616
15532,CATALINA CLEANERS,7,,http://echo.epa.gov/detailed-facility-report?fid=110012261006,33.32085,-111.8214
14860,PAS TECHNOLOGIES,6,,http://echo.epa.gov/detailed-facility-report?fid=110000470357,33.45919,-112.10599
5557,COCONINO COUNTY - ENVIRONMENTAL HEALTH,5,,http://echo.epa.gov/detailed-facility-report?fid=110031375116,35.22436,-111.65688
11453,"NAMMO TALLEY, INC.",5,,http://echo.epa.gov/detailed-facility-report?fid=110000898306,33.491495,-111.710594
14874,OGDENS CLEANERS,5,,http://echo.epa.gov/detailed-facility-report?fid=110005993559,35.195255,-111.63324
2224,CHEMRESEARCH CO INC,4,2.0,http://echo.epa.gov/detailed-facility-report?fid=110039288320,33.427211,-112.087116
4898,YUMA CHROME PLATING,4,2.0,http://echo.epa.gov/detailed-facility-report?fid=110035426401,32.705895,-114.592386
13145,SUMMIT RESEARCH LABS INC,4,,http://echo.epa.gov/detailed-facility-report?fid=110002601248,33.445317,-112.019368
14863,PARADISE VALLEY HOSPITAL,4,,http://echo.epa.gov/detailed-facility-report?fid=110003411111,33.6406,-111.99805
15397,CONN-SELMER,4,,http://echo.epa.gov/detailed-facility-report?fid=110000609011,31.390590000000003,-110.9625
