,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1613,PINON WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024409460,35.092222,-110.226667
2901,TUBA CITY WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024409344,36.091381,-111.289585
4291,GANADO WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010062591,35.72,-109.572806
6534,KAYENTA WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010062699,36.733111,-110.230611
17026,CHINLE WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010062680,36.179194,-109.585806
10468,NOGALES INTERNATIONAL WASTEWATER TREATMENT PLANT,13,,http://echo.epa.gov/detailed-facility-report?fid=110028190419,31.456667,-110.968056
269,FESTIVAL RANCH WRF,12,,http://echo.epa.gov/detailed-facility-report?fid=110022853492,33.37051,-112.58422
3838,NORTHWEST WATER RECLAMATION PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000510000,33.431153,-111.877734
9556,COTTONWOOD WWTF,12,,http://echo.epa.gov/detailed-facility-report?fid=110055979455,34.72971,-112.043376
12360,PALO VERDE UTILITIES CO - WRF,12,,http://echo.epa.gov/detailed-facility-report?fid=110015940776,33.43711,-112.30719
12740,TOWN OF FLORENCE WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110017377113,33.0333,-111.4016
15891,TOLLESON WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110000730335,33.45029,-112.265672
11021,"ASARCO - RAY COMPLEX, RAY OPERATIONS",11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000471338,33.156,-110.978
12037,TWIN ARROWS CASINO,11,,http://echo.epa.gov/detailed-facility-report?fid=110059716776,35.167266,-111.25888799999998
14969,USAF - LUKE AFB - LITCHFIELD PARK WWTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110015956964,33.536814,-112.32162
15543,UPPER VILLAGE OF MOENKOPI WWTF,11,,http://echo.epa.gov/detailed-facility-report?fid=110024463962,36.132019,-111.184922
3844,"GOODYEAR, CITY OF - 157TH AVE WWTP",10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000510894,33.3986,-112.3965
10737,GRAND CANYON SOUTH RIM WWTP,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007398805,36.049614,-112.15036
5118,ARIZONA CITY SANITARY DISTRICT - WWTP,10,,http://echo.epa.gov/detailed-facility-report?fid=110006785185,32.7627,-111.68557
6229,WILLIAMS CREEK HATCHERY - US FISH & WILDLIFE SERVICE,10,,http://echo.epa.gov/detailed-facility-report?fid=110024463953,35.264611,-112.172806
